,nickname,text,score,like,dislike,time,watch_movie
33,Balmain(rona****),전문가 평점보소 ㅋㅋ조센 평론가들의 허세 하난ㅋㅋㅋ. IMDB 7.9 로튼지스 94% 메타스코어 79인 대작의 평점이 6점대??? 깔끔한 스토리와 마블 슈퍼히어로의 시대를 열었다는 상징도 담고있기에 10점,10,51,7,2016-01-10 18:44:00,0
34,qmff****,슈퍼맨처럼 선량한척하며 시민을 구해야지 이게 아니라 현실적인 괴짜의 성격인 히어로라서 더 맘에 듦 ㅋㅋ,10,45,3,2014-12-21 21:39:00,0
35,yest****,토니에게 따뜻한 심장이 있다는 증거. 이 한마디가 어벤져스의 시작과 끝. 이제 편히 눈감을 수 있기를 ㅠㅠ,10,41,0,2019-04-28 04:08:00,0
36,금금(tsou****),"세편의 시리즈 중 단연 갑, 슈퍼히어로는 정체를 숨겨야한다는 공식을 가볍게 탈피해버린 진짜 히어로",10,41,1,2017-02-25 16:11:00,0
37,썬샤인(chan****),재밌어요,9,44,5,2013-07-07 16:10:00,0
38,nbne****,보내기엔 너무 가슴이 아프다 ㅠㅠ,10,39,1,2019-04-25 00:56:00,0
39,후니훈(obri****),"이거보면 배트맨, 스파이더맨 전부 찌질이로 보임. 토니 스타크의 개성+유머+위트+액션 모두 갖춘 영화. 이 영화가 없거나, 망했으면 어벤져스도 없고 윈터 솔져도 없고 가디언즈 오브 갤럭시도 없음. 헐리웃 히어로 영화...",10,39,1,2016-02-29 00:10:00,0
40,황금복돼지(bong****),이 영화 없었으면 오늘 앤드게임도 없었다~~로다주 당신덕분에 11년이 즐거웠어요 셜록홈즈에서 다시 봐요 우리 ㅎㅎ,10,37,0,2019-04-25 02:01:00,0
41,리겔(saro****),재밌게 본영화. 아이언맨 토니스타크가 늙는다는게 아쉽다/.,10,36,1,2016-12-07 14:08:00,0
42,엽기토끼(daeh****),이 영화가 나온지 어언 10년... 레전드가 되버렸습니다.,10,32,0,2018-01-04 23:57:00,0
43,14살청춘이다(jinw****),아이언맨 안보고 시빌워에 평점 낮게준 내가 한심하다. 어제 영화채널에서 아이언맨1 하길래 아 씨.. 셤공부 10분뒤에하고 함 봐볼까 했는데 2시간 재끼고 끝까지 다봄.. 그리고 지금 댓글 남기는중,10,34,2,2016-10-04 20:12:00,0
44,으나ㅋ(gydd****),지금의 MCU의 위치를 만들었다고 해도 과언이 아닐 영화 벌써 11년전 개봉한 영화임에도 불구하고 지금봐도 눈이즐겁다. 로다주와 기네스 팰트로의 싱크가 원작과 매우비슷하다. 로다주의 마지막 대사는 발군이였다. 다음시...,7,31,0,2017-04-13 17:09:00,0
45,규원(mari****),아이언맨 3000만큼 사랑해,10,29,0,2019-04-25 13:22:00,0
46,공주(aqqq****),"next time, baby!  했는데 슬프게도 그 넥탐이 영원히 오지 않음 잘생긴 흑인오빠ㅠㅠ",8,30,1,2016-03-21 22:31:00,0
47,carlvinson(spee****),"1,2,3 다 영화관에서 봤지만 1이 가장 재밌다",10,28,1,2016-08-05 14:56:00,0
48,장진수(lloy****),엔드게임까지 이끈 대작,10,27,1,2019-04-01 12:40:00,0
49,윈쿡(jamd****),토니에겐 잉센같은 사람이 더 많이 필요해,8,27,1,2016-05-28 20:03:00,0
50,무파마(sohw****),시간이 지나고 봐도 전혀 어색함 없이 탄탄하고 화려하다,10,25,0,2016-10-04 02:42:00,0
51,킹날두빛날두갓날두(htmd****),"당시에는 막연하게 재밌는 히어로 하나 새로 알게됐구나~가 전부였는데, 11년이 흐르는 동안 그 히어로는 여러 영화들을 거치면서 내,외적으로 거듭 발전했고 급기야 영화사에 한 획을 그었다. 그 시작은 다시 봐도 흥분된...",8,26,1,2019-05-09 00:33:00,0
52,타임로드(dleh****),모든 것의 시작은 이 영화에서 시작되었다.,7,27,2,2016-11-23 01:54:00,0
53,nobody(this****),슈퍼히어로물로써 키덜트적 판타지를 충족시키는 법을 안다.,7,24,0,2014-08-10 01:19:00,0
54,이륙 Eryuk(astr****),어벤져스 엔드게임보고 다시 왔습니다3000만큼 사랑해,10,25,1,2019-04-25 01:35:00,0
55,spad****,마블을 먹여살리는 최고의 캐릭터 -끝-,10,25,1,2016-12-20 10:19:00,0
56,kara****,안 본 사람이 없고 모르는 사람이 없으며 재미없다는 사람을 못 봤다,10,25,1,2016-08-12 01:29:00,0
57,Blin(weew****),다시봐도 재미있다,10,26,3,2013-06-18 01:17:00,0
58,예은(wonr****),홈커밍 보고 아이언맨1부터 다 정주행중이다 . 와 정말재미있다 안본사람은 보세요 정말 후회안합니다,10,22,0,2017-11-04 04:34:00,0
59,헐(cjk8****),다섯번은본듯.ㅋ 마블시리즈 첨부터쭉볼까 하면서 다시본 아이언맨. 수트 자동으로 볼트쪼이면서 입을땐 정말소름돋을정도로 멋있다는~ 아임 아이언맨~,10,22,0,2017-01-17 06:39:00,0
60,후후후후(wpql****),이게 2008년 영화라니..ㄷㄷㄷ;;,10,24,2,2016-08-15 21:50:00,0
61,tnsg****,아이언맨1에서의 I am Ironman이란 대사가 히어로 영화의 클리셰를 박살 냈다면 엔드게임에서의 I am Ironman은  아이언맨의 영웅으로서의 정체성을 집대성한 대사다,10,21,0,2019-05-02 19:18:00,0
62,아스날(heev****),최고다 진심아임 아이언맨.... 심장 남아나질 않음,10,21,0,2016-10-30 23:06:00,0
63,빌헬미(jwjw****),마블의 모든 것의 시작. 로다주 3000만큼 사랑해,10,20,0,2019-04-27 22:51:00,0
64,노성진(nsj1****),“I am iron man” MCU 영화는 이대사 하나로 요약한다,10,19,0,2019-04-27 02:36:00,0
65,인간(tkek****),마블이라는 최고의오락무비를 만들어낸 히어로영화...지금보면 익숙하지만 그때에는 ㅈㄴ충격이었음,10,19,0,2017-03-06 07:14:00,0
66,교육관(hanh****),여기가 출발이자 끝의 성지입니다..,10,18,0,2019-05-01 22:15:00,0
67,gch0****,전설의 시작I' m iron man,10,18,0,2019-04-25 00:17:00,0
68,유선종(sunj****),이 영화 보고 공대왔습니다,10,20,2,2016-05-08 14:59:00,0
69,사람입니다만(audc****),아이언맨 3000만큼 사랑해,10,17,0,2019-05-02 10:34:00,0
70,ko_ok(kwon****),성인군자가 아닌 히어로가 결국 최고의 히어로가 되었다..,10,16,0,2019-04-29 19:17:00,0
71,푸른꽃(deep****),오늘 앤드게임 보고 아이언맨 정주행했네요. 아이언맨 2부터 마블 입문했었는데 아이언맨 1이 진짜 재밌네요. 11년전 영화인데 스토리며 화면이며 전혀 촌스럽지 않고 재밌네요. 갓토니 T.T,10,16,0,2019-04-28 23:17:00,0
72,ㅑ0ㅐㅜㅏ(1524****),잊지 않을거야 내 히어로 내영웅 내 꿈 ㅠㅠ,10,16,0,2019-04-24 23:51:00,0
73,사자어흥(sasc****),1편이 아이언맨 시리즈 중 가장 낫다.,9,17,1,2018-01-12 22:25:00,0
74,뜨거운예감(bose****),토니도 따뜻한 가슴이 있다는 증거..,10,15,0,2019-05-12 10:06:00,0
75,JS(jsyu****),MCU 전설의 시작....,10,15,0,2019-05-08 19:40:00,0
76,시후(jjan****),아이언 맨 마지막 장면을 처음 봤을 떄가 아직도 생생한데 이제 볼 수 없다니... 당신처럼 인간적인 히어로도 없을 거예요. 안녕,10,15,0,2019-05-07 21:10:00,0
77,오세현(sehy****),감독님 해피 호건... ㄷㄷ,10,15,0,2019-05-03 15:03:00,0
78,SONDER(hcb9****),모든것을 시작하고 모든것을 끝낸 남자,10,15,0,2019-05-03 06:58:00,0
79,진호(nemi****),I am Ironman,10,15,0,2019-05-01 19:00:00,0
80,스마일(gnk5****),"아이언맨1  'I Am Iron man', 으로부터 어밴져스:엔드게임  'I Am Iron man'",10,15,0,2019-05-01 07:36:00,0
81,이재훈(wogn****),솔직히 옛날에 이거 재미없을것 같다고 한 댓글들 보면 웃음 밖에 안나온닼ㅋㅋ적어도 지금은 안 그러겠지,10,15,0,2017-05-05 14:01:00,0
82,애긔슈퍼(sjhn****),마지막에 토니스타크와 닥터스트레인지 눈빛교환하는 장면이 진짜 인상깊었음,10,16,1,2019-05-01 18:34:00,0
83,don0****,어렷을때 아이언맨1을  영화관에서 처음 봤을 때 그 기분은..말로 표현 할수가 없었다,10,17,2,2015-09-12 12:58:00,0
84,고요(anto****),나는 아이언맨이다 이 대사가 로다주의 애드립이었다니..,10,14,0,2019-05-01 02:30:00,0
85,puma****,당신이 있어주었기에 11년간 행복했습니다.,10,14,0,2019-04-30 02:21:00,0
86,달밤소리(ngm2****),전설의 시작. 무조건 10점.,10,14,0,2019-04-27 13:12:00,0
87,없음(jymi****),수고했어요 아이언맨 이제 평온하길.,10,14,0,2019-04-25 02:18:00,0
88,PES6(1945****),아이언맨이 흥행하지 않았으면 어벤져스는 만들지 않았을것.,10,14,0,2019-04-24 22:33:00,0
89,노코멘또(sjss****),역시 흥미를 느끼기엔 아이언맨만한 마블이 없을듯,9,14,0,2016-11-02 16:04:00,0
90,Everlasting Love(lees****),아이언맨 시리즈 중에 재미없는 게 없네♥,10,20,6,2013-07-03 19:26:00,0
91,유수현(suhy****),3000만큼 사랑합니다. 처음부터 끝까지.,10,13,0,2019-04-30 01:54:00,0
92,bono****,다시보는 전설의 시작....,10,13,0,2019-04-27 21:03:00,0
93,엔쵸(puuu****),마블 시네마틱스가 지금에 있게한 수작,10,13,0,2019-03-28 18:53:00,0
94,손징(emo_****),평범 왜이러지? 진짜 수작인데... 마블이 디씨보다 연출면에 있어서 압승인 것을 증명하는 작품이 아이언맨 시리즈. 히어로 영화계 판도를 바꿔놓은 아주 중요한 작품인데 8점대에 그쳐서 마음이 아프다..,10,13,0,2018-04-27 22:43:00,0
95,won0****,마블표 히어로무비의 알파이자 오메가,8,13,0,2018-01-09 20:32:00,0
96,VVG(brad****),감독이 해피인건 오늘 첨 알았다...,10,13,0,2017-11-21 19:16:00,0
97,페이건민(natu****),내가 엔드게임을 본 이유,10,15,2,2019-05-02 20:59:00,0
98,앤썸(pkh0****),엔드게임 보고 다시 안볼 수 없다,10,12,0,2019-05-14 06:18:00,0
99,김진우(kjw0****),모든 것이 시작된 영화.아이언맨이라 쓰고 어벤져스: 비기닝이라 읽음.,10,12,0,2019-05-08 15:43:00,0
100,경원(meas****),앤드게임을 보고 다시 정주행 하러 왔습니다..,10,12,0,2019-04-28 02:09:00,0
101,연쇄여행러(rudt****),사...사랑했었습니다,10,12,0,2019-04-25 01:17:00,0
102,윤이(nth0****),나는 이걸 11년이 지난 후에야 봤다. 개꿀잼.,9,12,0,2019-03-14 19:37:00,0
103,곰곰말말(nams****),잉센이 없엇다면 지금의 아이언맨도 없엇다..,10,13,1,2019-05-13 15:44:00,0
104,양찬호(yang****),로다주는 슈퍼맨의 크리스토퍼 리브와 더불어 히어로계의 레전드 투탑인 인물이다.,10,13,1,2019-05-02 20:14:00,0
105,카누(tpel****),난 토니가 단 한번이라도 편하게 쉬기를 바랬다..,10,13,1,2019-04-27 22:08:00,0
106,nonsence(hyuk****),마블 시네마틱 세계의 전설의 시작점.,8,13,1,2016-11-18 21:52:00,0
107,정덕지얌(andy****),보고싶어요. 아이언맨10.20.30대의 내영웅...당신이 핑거스냅을 할때 담담했지만아직까지 당신의 죽음은 담담하지 못하네요...,10,11,0,2019-04-29 20:14:00,0
108,지수(from****),진짜 마지막이라는게 믿겨지지않는다너무 완벽한 엔딩이였어 ㅜ,10,11,0,2019-04-28 23:15:00,0
109,QBang(kubi****),잘 가 아이언맨 나의 영원한 최고의 영웅,10,11,0,2019-04-28 23:07:00,0
110,hansh1021다솜(hans****),마블은 이 영화에 감사해야한다,10,11,0,2019-04-28 13:00:00,0
111,오곰돌(ssun****),11년이 지나서 다시 평점을 올리네요.. ㅜ,10,11,0,2019-04-27 09:25:00,0
112,myna****,마블 인피니티 사가는 아이언맨으로 시작해서 아이언맨으로 끝났다 그동안 수고했어요,10,11,0,2019-04-25 01:00:00,0
113,윌(jmki****),I'm Iron Man.,10,12,1,2019-05-09 04:51:00,0
114,아바타리(hyam****),"'당신의 인생을 낭비하지 마세요.' 토니, 당신은 그 말을 가슴에 새기고 지켰습니다. 나의 영원한 히어로.",10,12,1,2019-05-07 21:22:00,0
115,꿀꿀이(wlsg****),재개봉 해주세요 . . ㅠ,10,10,0,2019-05-13 06:21:00,0
116,금동(gen_****),마블영화 전부를 통틀어서 아이언맨1이 가장 재밌다... 이게 2008년 작품이라는게 믿기지 않을 정도로...,10,10,0,2019-05-12 16:50:00,0
117,하메스(jame****),아이언맨으로 시작해서 아이언맨으로 끝나는 ㅠㅠ,10,10,0,2019-05-12 00:28:00,0
118,seogj(seoj****),퍼스트 어벤져와 더불어 엔드게임 관람 전 꼭 봐야 할 영화 1순위.,10,10,0,2019-05-06 20:43:00,0
119,정문자(tom2****),마지막대사가 마지막이될줄은 아무도몰랐을거야,10,10,0,2019-05-03 16:54:00,0
120,Jagerz(madm****),전설의 시작과 전설의 끝,9,10,0,2019-05-01 18:55:00,0
121,또롱또롱(wool****),I am iron man,10,10,0,2019-04-30 22:46:00,0
122,Guett4(dnal****),We luv u 3000,10,10,0,2019-04-28 16:56:00,0
123,버티는 놈이 이긴다(tekk****),리부트 자체가 불가능한 아이언맨,9,10,0,2018-03-28 03:21:00,0
124,아이린(jaad****),"정주행 하는 중인데 토니 스타크 새삼 젊다 지금에 와서 다시보니 왜 이렇게 뭉클한지 모르겠네 아이언맨 덕분이지 모든 건,,",10,9,0,2019-05-21 01:48:00,0
125,랍티미스트(3eed****),평점조절 하러 왓습니다,10,9,0,2019-05-19 22:17:00,0
126,한돌(ljmd****),정말 잘 구축된 캐릭터...순전히 로다주의 힘,10,9,0,2019-05-12 21:03:00,0
127,순간의우아(juen****),아임 아이언맨!  이한마디가 전설의 시작과 끝 ㅠㅠ 슬퍼 로다쥬 3000만큼 사랑해,10,9,0,2019-05-08 23:53:00,0
128,sun101(miya****),말이 필요없는 영화 몇번을 봤다,10,9,0,2019-05-01 16:02:00,0
129,pukka(cvds****),아엠 아이언맨.. 크으..!!,10,9,0,2019-04-30 23:15:00,0
130,차발레타(wacc****),아이언맨은 나의 영웅이다,10,9,0,2019-04-28 09:06:00,0
131,mins****,이때는 아무도 몰랐지. 마블이 지금처럼 거대해질 줄은.,10,9,0,2019-04-25 04:44:00,0
132,프리이니(free****),아직도 아이언맨 2.3은 1을 못넘는것 같다. 내가 마블 히어로에 빠진 전형적인 한국팬이 된 작품,9,10,1,2017-04-19 13:58:00,0
133,한승엽(rnt0****),지금재개봉하면천만넘지않을까?,10,8,0,2019-09-15 19:38:00,0
134,한유정(port****),"MCU의 개국공신이라고 불리우는 로다주의 제 2의 인생 개막에 빠질 수 없는 영화. 로다주가 곧 토니 스타크이고, ""The truth is, I am IRON MAN."" 이 순간의 전율을 잊지 못한다....",10,8,0,2019-07-23 15:41:00,0
135,이종은(leew****),전설의 시작 과 끝 을 함께한 영화,10,8,0,2019-07-20 20:42:00,0
136,ghfu****,이 영화 개봉당시에 극장에서 봤는데 정말 너무 재밌었고 신선했고 새로운 히어로 캐릭터에 놀랐었는데 지금 다시보니 그냥 짠하고 모든게 이해되고 눈물까지 나올뻔했다. 아이언맨1변의 마지막 대사가 엔드게임의 레전드 대사가...,10,8,0,2019-07-20 11:58:00,0
137,111(qwqw****),이땐 마냥 강철갑옷입은 사내가 나오는 전형적인 할리우드영화인줄알았는데 이제와서보니 전세계를 뒤흔드는 영화시리즈의 시작이자 중심이네,10,8,0,2019-06-16 21:53:00,0
138,슈두바바밥(skgu****),슬프다 이제와서 마블에 빠졌다는게... 더이상 토니스타크가 있는 마블 영화를 영화관에서 못 보잖아...ㅜㅜ,10,8,0,2019-05-19 04:07:00,0
139,계절(0sea****),The beginning of the legend,10,8,0,2019-05-14 00:57:00,0
140,신우영(swoo****),아이언맨 보고 싶어요..안죽었다고 해주세요ㅠㅠ,10,8,0,2019-05-13 21:17:00,0
141,111(mami****),아이언 맨. 다시 이런캐릭터가 있을 수 있을까,10,8,0,2019-05-12 19:52:00,0
142,병아리(vita****),마블의 큰그림 아이언맨 1... 벌써 어벤져스 엔드게임이 나왔다니 믿기지가 않다,10,8,0,2019-05-12 15:07:00,0
143,정혜경 대리(hkhk****),10년 뒤에 봐도 재밌다,10,8,0,2019-05-11 21:35:00,0
144,아모개(crit****),처음 볼땐 지렸고 다시 볼땐 눈물이 났다사랑해요 토니스타크,10,8,0,2019-05-10 16:05:00,0
145,김동규(kxxd****),"이 영화를 아무 것도 모르는 상태에서 영화관에서 다시 관람하고싶다. 완벽한 전개였고, 서사부분을 깔끔하게 다듬어서 더욱 볼만했다.",10,8,0,2019-05-05 21:34:00,0
146,Whiterose1(ivyk****),내 초등학교의 시작부터 고등학교의 끝을 함께한 아이언맨... 고마워요. 평생 잊지 못할 추억이 될거에요.,10,8,0,2019-05-04 12:21:00,0
147,jshn****,아임 아이언맨너무 즐거웠어요 잘가요 아이언맨,10,8,0,2019-04-30 19:13:00,0
148,행배야(pmh2****),개인적으로어벤져스   최애 캐릭터였는데...그동안고마웠습니다,10,8,0,2019-04-29 01:22:00,0
149,2booms(crea****),I'm Ironman.,10,8,0,2019-04-28 19:23:00,0
150,toru(toru****),마블 캐릭터들 중 내 최애캐는 아이언맨이다. ㅠ,10,8,0,2019-04-27 20:54:00,0
151,wndm****,"2008년 테이큰과 함께 미중년의 매력을 알려준 영화였는데, 아이언맨과는 작별이네요ㅜ아이언맨덕에 MCU영화 잘챙겨봤었는데....이대로 보내기 싫네요.",10,8,0,2019-04-27 14:57:00,0
152,김따뚜(khj1****),이 모든걸 당신이 만들어낸겁니다 아이언맨,10,8,0,2019-04-27 13:18:00,0
153,참좋은당신(leo8****),마블  통털어서 개인적으로 아이언맨 1이 제일이었다,10,8,0,2019-04-27 12:06:00,0
154,뭘봐(ures****),3000만큼 사랑해 ㅠㅠ,10,8,0,2019-04-26 22:20:00,0
155,새벽(sund****),아이언맨 진짜 3000만큼 사랑한다..아이언맨으로 시작해서 아이언맨으로 끝났어,10,8,0,2019-04-25 23:46:00,0
156,rnrmf(rlad****),"이영화는  10년이 지난 지금봐도 너무나 완벽한 영화,, 전세계인들이 마블에 푹 빠지게 만든 장본인.마블시네마틱스의진정한히어로.  로다주가..열살만 더 어렸어도..아이언맨  몇편 더 찍을 수 있었을텐데....",10,8,0,2019-03-07 17:41:00,0
157,해변의 카프카(ej92****),난 오늘 10년전 영화를 보고 입을 다물지 못하였다....,9,8,0,2018-05-25 21:53:00,0
158,hotos estin(viol****),이때의 아이언맨 단독 세계관이 최고.,10,8,0,2017-08-12 20:49:00,0
159,모범시민(tagh****),이런류 영화를 여자도 재밌다고 할정도면 10점이 맞다 작품성이 무엇인가 관객들이 재밌게 보고 웃으면서 돌아가는거 이상 최고의 작품이 있는가? 히어로물로 독보적이다 최소한 재미없다는 얘기는 없는걸 봐선 최고인거 같다,10,8,0,2016-04-09 16:02:00,0
160,하하(dptm****),전설의 시작 OO전 그래픽이지만 지금봐도 훌륭한 그래픽. 마블뽕에 빠지게해준 첫걸음,10,9,1,2017-11-23 23:03:00,0
161,유병우(ball****),지금의 마블 코믹스를 있게 해준 장본인.,10,9,1,2016-05-21 17:06:00,0
162,front(alan****),마블 전성기의 시작을 알린 작품. 그 당시 단독 영화로써도 상당히 볼만했지만 지금 보면 어벤져스를 암시하는 곳곳의 떡밥 때문에 배로 재밌음,10,9,1,2016-05-10 19:23:00,0
163,Sean(joke****),로다주가 토니 스타크에 코믹스판 스파이더맨 성격을 접목시켜 굉장히 매력적인 인물로 재탄생시켰다. 배우의 과거가 캐릭터와 맞물려서 굉장한 시너지를 냈기에 그의 복귀가 성공적이었다. 정말이지 몇 번을 봐도 남자의 로망이...,9,9,1,2014-11-13 00:05:00,0
164,리버틴(rkdw****),통수 영화였죠. 아이언맨1이랑 트랜스포머1탄.. 먼 유치하게 이런걸 영화로 만들어 하면서 봤다가 벙쪄서 나옴..,10,7,0,2019-07-23 17:00:00,0
165,Akdjw(qwer****),트랜스포머1과 아이언맨1은 레전드,10,7,0,2019-05-24 07:55:00,0
166,이시온(sean****),11년전 자신이 탐 크루즈와 함께 세계최고개런티를받는배우가 될걸 알았을까,10,7,0,2019-05-20 11:07:00,0
167,Song유bangbang(scar****),칠년동안 아이언맨을 좋아하면서 로다주는 단 한번도 실망을  준 적이 없었다.그만큼 그의 연기가 아이언맨 역할의 큰 영향이였던것 같다.,10,7,0,2019-05-17 23:01:00,0
168,titodw(wlgu****),인생영화...전설의 시작...,10,7,0,2019-05-12 20:21:00,0
169,쓸모없는 계정(rebo****),I AM IRON MAN.,10,7,0,2019-05-12 09:31:00,0
170,밀란(volt****),2008년도 영화맞나 와 지렸다 진짜로 내가왜 이걸 안봣나했는데 군대에 있었네 나라지켰다 스박,10,7,0,2019-05-04 01:52:00,0
171,내사랑비투비(eso2****),On behalf of the fans of Marvel please 재개봉,9,7,0,2019-04-29 15:31:00,0
172,곰발(k223****),3000만큼 사랑해!!!,10,7,0,2019-04-28 23:31:00,0
173,골골이(dudt****),I am Ironman.모든것의 시작과 끝.,10,7,0,2019-04-27 22:44:00,0
174,아이엿맨(iron****),"탕아에서 성인으로..MCU는 토니 스타크의 일대기 그 자체였다. 로다주 아닌 아이언맨을 인정키 어려울 것 같았으나, 이제 그를 보내주려 한다",10,7,0,2019-04-25 06:11:00,0
175,서장우(tjwk****),"현재 마블이 존재하게 해준 , 완벽한 큰그림의 발판",10,7,0,2018-04-24 19:53:00,0
176,오마이 육마이(bswb****),전설의 시작...!!,10,7,0,2018-02-23 18:30:00,0
177,서락(dndu****),그분이 없었다면 이 거대한 서사의 한획을 긋기는 힘들었을겁니다,10,7,0,2017-12-02 22:56:00,0
178,with위드(appl****),아이언맨 = 로버트 다우니 주니어,6,7,0,2017-05-19 02:58:00,0
179,own(sjo4****),I’m Iron Man.,10,8,1,2019-05-07 16:46:00,0
180,Maar(rhk5****),삼가 고인의 명복을 빕니다.,10,8,1,2019-05-05 03:03:00,0
181,nilo****,"2008년.. 심야로 보고 차가 끊겨 집까지 걸어왔지만 11년전 그 감동을 아직도 잊지 못한다. 그리고.. 지금 엔드게임은 그 감동을 3,000배 이상 쏟아주었다.",10,8,1,2019-04-27 15:18:00,0
182,Hijacker(xoru****),중3때본 몰입해서 잘봤던 영화 당시에 1번보고나서 바로 다시 돌려봤음,10,8,1,2017-12-31 15:30:00,0
183,김효정(lk79****),마블 영화의 기둥 아이언맨! 액션도 재미지고 농담도 재밌다,10,8,1,2017-12-03 11:16:00,0
184,Andyyy(alwa****),마블 영화 시리즈의 첫번째 작품 아이언맨 1,10,8,1,2017-11-08 10:00:00,0
185,hyunza남(ail2****),전설의 시작 (토니 스타크에 파란만장한 인생에 시작..),10,8,1,2016-06-18 09:42:00,0
186,머신맨(mach****),마블 시네마틱 유니버스의 천리길은 아이언맨이라는 한걸음부터,10,8,1,2015-10-23 22:19:00,0
187,fait****,가능성이 있어보이게 현실감이 있는,7,8,1,2015-06-01 11:14:00,0
188,박건오(geon****),한마디로 전설의 시작  인피니티워 기대합니다!!,10,9,2,2018-02-25 12:29:00,0
189,gguy****,그때는 너무 재미있어서 계속 봤는데 이제는 토니가 그리워서 계속 본다..,10,6,0,2020-06-21 22:35:00,0
190,asdssdd(aswq****),어떤 사람이 예상했을까 저 인간히어로가 파괴의 신 타노스를 잡는걸 세상 알다가도 모르는거다.,10,6,0,2019-09-21 20:41:00,0
191,jaso****,전설의 시작... 그저 호기심으로 극장에 갔을 뿐인데..^^,10,6,0,2019-09-09 15:46:00,0
192,filn****,I am Iron Man,10,6,0,2019-08-04 01:48:00,0
193,어휴(54dw****),스파이더맨보고 아이언맨 그리워져서 다시 보러왔다..영화관에서 볼땐 마냥 재밌게만 봤는데 토니 죽고나서 다시보니 나무 울컥하네..,10,6,0,2019-07-26 18:22:00,0
194,Pil(mpar****),전혀 옛날 영화같지 않다.,8,6,0,2019-07-17 22:40:00,0
195,몽상가(take****),11년된 영화를 다시보는데도 전혀 촌스럽지않다.마블의 전성기를 마련하는 기초당시 평론가평점이 6점이라는게 소름이다.,10,6,0,2019-07-15 22:18:00,0
196,Bella(rlac****),파프롬홈 보는 내내 아이언맨 생각이 났습니다. 엔드게임에서 마지막에 했던 아임 아이언맨이 떠오르네요. 아이언맨은 이제 안 나오겠지만 영원히 기억에 남을 것입니다.,10,6,0,2019-07-03 12:29:00,0
197,쿵쿵뿜뿜(love****),영웅들은 항상 자기의 본모습을 숨기기 바빴는데 아이엠아이언맨 한마디로 기존의 히어로의 틀을 깬장면이 진짜 레전드,10,6,0,2019-05-26 22:27:00,0
198,행복을찾아서(enax****),전설의 시작이란 말은 흔하지만 다른말이 안어울리기에 ... 전설의 시작,10,6,0,2019-05-19 13:11:00,0
199,주월랑(yist****),와.... 11년만에 오랜만에 다시 봤는데 역시 명작은 명작... i'm iron man,10,6,0,2019-05-18 01:07:00,0
200,I can do(reap****),최고의 명작. 아이언맨 잊지 않겠습니다.,10,6,0,2019-05-14 09:46:00,0
201,드림홈(sink****),엔드게임보고 생각나서 와봄,10,6,0,2019-05-13 22:55:00,0
202,네옹사인(soyo****),I love you 3000,10,6,0,2019-05-12 03:14:00,0
203,JIN(sy12****),"이 시절에 진짜 잘 만든 영화임.. 진짜 처음 봤을때 너무 재밌었고 눈도 즐거웠고, 정말 최고의 히어로다.",10,6,0,2019-05-07 18:13:00,0
204,꼬꼬치맥(soun****),캐릭터의 매력이 스크린 밖을 뚫고 나온다. 'xxx맨' 보다 '인간' 캐릭터가 매력적인 히어로가 몇이나 있을까?,10,6,0,2019-05-04 18:43:00,0
205,jamie(zldz****),시작부터 레전드네 4월30일 개봉 430만,8,6,0,2019-04-29 14:34:00,0
206,리빙워터(pmy7****),I am iron man!  대서사시의 시작... 마블 MCU 단독 영화 중 원 탑!,9,5,0,2019-05-06 09:21:00,0
207,52(nsa1****),다시 봐도 꿀잼 사랑해 토니스타크!!!,10,5,0,2019-05-04 22:55:00,0
208,김지민(kjim****),그동안 고마웠어요 아이언맨,10,5,0,2019-05-04 21:40:00,0
209,닭둘기(alse****),전설의 시작...!+,10,5,0,2019-05-04 16:09:00,0
210,지욱이(skdu****),엔드게임 보고 난 다음에 다시 봤는데도 재미있네...,10,5,0,2019-05-04 10:46:00,0
211,호흥민(rose****),I am Ironman,10,5,0,2019-05-04 03:59:00,0
212,옌디아(dnvk****),아이엠아이언맨. 곱씹어 볼수록 좋다 토니 스타크. 아이언맨의 탄생.,10,5,0,2019-05-02 03:02:00,0
213,KYLE(same****),인생 최고의 히어로. 고마웠어요.,10,5,0,2019-05-01 18:28:00,0
214,올리버(2han****),이게 시작일줄이야..,10,5,0,2019-05-01 16:05:00,0
215,JunHwaJang(joon****),"우리는 마블팬이기 이전에 아이언맨, 로다주의 팬이였다",10,5,0,2019-05-01 02:15:00,0
216,거자일소(ybo0****),i'm iron man,10,5,0,2019-04-30 16:43:00,0
217,Rapmonster(weng****),다시보니 추억이 많네..,10,5,0,2019-04-30 00:32:00,0
218,박성진(tjdw****),I love you 3000,10,5,0,2019-04-30 00:29:00,0
219,안녕 여러분(jih9****),MCU 인피니티사가 시작이 아닌 아이언맨사가 시작인영화...,10,5,0,2019-04-29 22:55:00,0
220,caot****,어벤져스 엔드게임에서 아이언맨이 외친 나는아이언맨다를 듣고 1편 마지막 기자회견이 오버랩되었네요 세상에 자신을 알리고 세상을 구했던 대사..,10,5,0,2019-04-29 22:29:00,0
221,강화지(yugo****),해피 호건이 감독이었구나. 몰랐네. 모건에게 치즈버거 많이사주세요 해피,10,5,0,2019-04-29 20:36:00,0
222,미미밍(jomm****),엔드게임 보고 다시 아이언맨1 부터 정주행중. 히어로 캐릭터는 내게 아이언맨 뿐,10,5,0,2019-04-29 10:37:00,0
