,nickname,text,score,like,dislike,time,watch_movie
422,anic****,"현실이라는 변명으로, 결국 자기애를 넘어서지 못하는 이 시대의 사랑영화.",6,1,0,2012-04-21 02:29:00,0
423,ice_****,책을 정말 재미없게 읽었기때문에...,1,1,0,2010-07-13 22:56:00,0
424,sibe****,너무 높아..,1,1,0,2010-03-08 01:20:00,0
425,rkdr****,에휴,1,1,0,2010-01-01 00:29:00,0
426,soar****,일본영화는늘 뒤통수 후려치기,1,1,0,2009-12-05 14:47:00,0
427,smju****,재미가있는건가요이게.................^^^^^^제취향은전혀아닌듯,1,1,0,2009-09-05 02:03:00,0
428,love****,영화는 그럭저럭. 근데 평점이 좀 뻥튀기 된듯,1,1,0,2009-02-15 22:30:00,0
429,skel****,원작을 잘 풀어놓은 영화.꽤 괜찮다.,1,1,0,2008-12-04 14:11:00,0
430,kenz****,조제가장애인이라는걸빼면..츠네오에겐 그냥 스쳐지나간 수많은여자들중한명일뿐..,5,1,0,2008-11-25 19:33:00,0
431,bogd****,에휴 말하기도 귀찬타,1,1,0,2008-01-26 20:38:00,0
432,gbm8****,평점믿고 봤는데 솔직히 지루.....근데 왜케 평점이 높지??,1,1,0,2008-01-24 01:31:00,0
433,ehfe****,지루함만이,1,1,0,2008-01-20 23:30:00,0
434,murd****,내가 영화 볼줄 모르는건지 몰라도... 재미없어요.....;;;,1,1,0,2008-01-18 22:34:00,0
435,gana****,야한거 쓸데없이 많이 나와.,1,1,0,2008-01-18 20:17:00,0
436,oblu****,15세 이용가라기엔.. 스토리도...-0-;; 내style이 아닌건지 이 평점 이해불가,1,1,0,2008-01-16 15:58:00,0
437,suuk****,너무 지루해 보기힘들다,1,1,0,2008-01-15 19:29:00,0
438,rorn****,지루..,1,1,0,2008-01-04 18:55:00,0
439,thdt****,와나 진짜 이게 무슨영화야? 일본영화 다 쓰레기내,1,1,0,2007-12-30 17:02:00,0
440,kks1****,이거모니.......,1,1,0,2007-11-13 22:25:00,0
441,bioe****,추천한친구정말미웠다.그저그런일본영화.지루하고솔직하기만한영화.,1,1,0,2007-10-30 14:34:00,0
442,krak****,조제는 사랑영화가 아니다 나는 따뜻한 느낌의 무지개 여신이 좋다.,1,1,0,2007-10-24 16:53:00,0
443,frag****,솔직히 1등할정도는 아니다.. 무지개여신이나  더 괜찮은거같음..,1,1,0,2007-10-23 16:12:00,0
444,ikis****,괜찮아! 괜찮아! 괜찮아! 이별을 해도...,10,1,0,2007-05-05 23:48:00,0
445,rang****,보고 찝찝한 기분이 가시지가 않네..아 찝찝해,5,1,0,2007-02-06 07:18:00,0
446,mhwj****,사랑을 얘기하기엔 거북했던 영화.. 그냥 무언가가 아쉽다 ....,5,1,0,2006-12-09 15:21:00,0
447,jh81****,지금만나러갑니다와 더불어 가슴뭉클하게하는..,10,1,0,2006-01-27 04:13:00,0
448,boku****,사랑의 열쇠를 일방적으로 가진 츠네오가 배신.즉 사랑의 배신..,6,1,0,2006-01-11 18:12:00,0
449,with****,마지막 장면은 꼴도 보기 싫었다. 씁쓸한 다큐멘터리.,1,1,0,2004-11-27 17:01:00,0
450,mjsuii(yoos****),너무 버거운사랑은 사람을 도망치게한다 사랑이 끝나지않았음에도..굉장히 현실적이지만 일본영화답게 재기발랄하고 무엇보다 재밌다,9,2,1,2020-03-19 01:50:00,0
451,우니(dhal****),"요상한 타이밍에 그쳤으니 오래 그리울만 함 . 처음은 그저 호기심이었고, 그저 새로운것에 대한 궁금증, 새로움. 자신이 좋은 사람이 된 것 같다는 생각과 책임감을 갖게 해준 사람. 결국 얘한테 있을 땐 쟤가 아쉽고 ...",6,2,1,2019-07-30 00:02:00,0
452,김서현(chih****),지금만나러 갑니다는 슬퍼서 울고나면 개운하다. 이영화는 눈물보다 가슴이 아려서 너무 아프다. 세네번봐도 봐도 아리는 영화다.,10,2,1,2019-04-15 01:33:00,0
453,끔찍이소다(mybl****),"처음부터깔려있는, 장애를 가진 조제에 대한 편견. 하지만 시작할때도, 실망할때도, 끝나는 순간까지도 편견이 없었던 츠네오의 사랑. 조제는 이제 외로움을 모르던 시절로 돌아갈 순 없겠지만, 조제는 이제 혼자서도 호랑이...",9,2,1,2019-03-30 10:12:00,0
454,어리버리후니(hoon****),마지막 조제의 이별을 대하는 덤덤함이 더욱더 무겁게 다가온. 그리고 마지막 조제의 뒷모습이 뇌리를 떠나지않는 영화,9,2,1,2019-01-16 08:17:00,0
455,악독한것(dark****),이게 왜 명작이지 하면서... 생각하다가 댓글들 보고 곱씹어보니 영화가 주는게 아주  많았다...,10,2,1,2018-12-08 09:42:00,0
456,능구리(wodn****),명작중 명작이다.. 적어도 한번의 사랑과 한번의 이별을 경험한 당신이라면 영화를 보고 한번쯤 현실적 생각이 찾아오지 않을 수 없을 것이다.보면 명작이라는 단어를 머릿속에서 지울 수 없다,10,2,1,2018-12-04 11:36:00,0
457,제이유(ymju****),"처음부터 끝까지 한장면, 한장면 주옥같습습니다. 주인공들의 마음속 깊은 감정들 표현이 너무나 애처롭고 공감이 되고 거의 마지막 부분에 조제가 전동휠체어를 타고 장 본 봉지를 가지고 가는  모습에서 안심도 되고 눈물이...",10,2,1,2018-09-15 02:48:00,0
458,Closer(baby****),"몇 년이 지났음에도 아무렇지도 않다가도 갑자기 마주치는 너와의 기억에 갑자기 가슴이 아려오곤 한다. 하지만 나에게 다른 세상을 알려준 너에게 미움은 없다. 아마 나도, 너도, 조제도, 츠네오도 전부 성장했겠지. 이 ...",9,2,1,2018-09-15 02:43:00,0
459,befo****,내가도망쳤던사랑 그사람에게나는 호랑이였을까 물고기였을까,10,2,1,2018-09-15 02:26:00,0
460,닭다리(zxv5****),영화처럼 만나고 현실처럼 헤어지고,10,2,1,2018-09-11 23:54:00,0
461,순수의식(ljm3****),마지막에 부모님에게 소개 시켜주지 못하고 헤어져서 우는 장면이압권이다결국 사랑을 지키지 못하고 헤어졌고 미안함과 죄책감에 울면서 느낀 남주는 정말 정말 연민이간다조제였던 여주도 마찬가지다한국영화는 보고 좀 배워라 제...,10,2,1,2018-09-04 22:07:00,0
462,joon****,내가 가장 좋아하는 영화 앞으로 잊지 못할 영화,10,2,1,2018-08-29 14:57:00,0
463,김승준(jjoo****),언젠가는 끝난다...,10,2,1,2018-08-25 02:55:00,0
464,비령(dlgy****),아 울엇다....마음아프다,10,2,1,2018-08-24 02:23:00,0
465,Whity(yjbg****),상처 후 남은 흉터와 새로이 돋을 새살에 관한 이야기.,8,2,1,2018-08-19 21:09:00,0
466,깐따삐야(bbq5****),나는 왜 결말이 무조건 해피엔딩이어야 한다고 생각했을까..,10,2,1,2018-07-24 00:48:00,0
467,가리강돌(juic****),"맨 마지막 담담한 장면,, 참 아름답고 애절하고 멋있다,,",10,2,1,2018-07-08 16:15:00,0
468,김진수(wogu****),영화를 보고 드는 이 감정은 무엇일까.. 허무하다는 단어로는 무언가가 부족하다.. 영화를 보고 밀려오는 이 감정을 담을 단어가 생각이 나지 않는다.. 그나마 비슷한 단어가 '공허함' 이라고 말 할 수 ...,10,2,1,2018-07-02 01:12:00,0
469,인글배(peng****),평범한 사랑이야기 여자친구랑 다시 보고싶네요 .근데 이거 15세 맞나요;;,8,2,1,2018-06-22 23:30:00,0
470,zhiying(mist****),나는 평범한 사랑에 뭘 기대한걸까,10,2,1,2018-06-20 12:42:00,0
471,3521(bja0****),"츠네오. 진짜 사랑이라는걸 궁금하게 해준 사람이다. 아니 그런 사랑을 하고싶게끔 만들어주었다. 쓸쓸하지만 따뜻한, 가슴이 텅 빈듯 하면서도 꽉 채워주는 듯한 영화! 한마디로 이 영화는 너무 아름답다.",10,2,1,2018-06-11 13:10:00,0
472,청새치(cza7****),남주인공의 심정이 이해가 가서 더 와닿고 슬펐던 영화.,8,2,1,2018-06-11 02:59:00,0
473,기상(lees****),아모르겠다연애는모르겠어,8,2,1,2018-05-27 22:07:00,0
474,밍밍이(tnal****),왜 이제서야 봤을까 ..이제라도 봐서 감사하다내인생에 최고의 영화다나만 두고두고 보고싶은영화영화 만들어주셔서 고맙습니다...,10,2,1,2018-05-24 02:23:00,0
475,kwon****,"두사람의 연기가 너무좋은 영화...조제가 츠네오에게 책을 던지며 울며 쓰러질 때 어찌나 마음이 아프던지...츠네오가 조제에게 해저 바깥으로 나갈 수 있는 길이 되어주었지만, 사실 조제 만큼이나 츠네오도 사랑을 통해 ...",10,2,1,2018-05-13 22:45:00,0
476,Sweet Rain(hlaw****),사랑과인생에 관한 통찰이 담긴 작품,10,2,1,2018-03-25 23:52:00,0
477,베르너(dugg****),살면서 본 영화중 손가락에 꼽을 수작.,10,2,1,2018-03-19 16:52:00,0
478,LucidDreamer(asia****),조제 : 한달후 일년후 라는 소설의 주인공 조제가 생각하는 사랑에 대한 가치관이 같아서 조제로 불리고 싶어한다.호랑이 : 첫관계. 두려움을 깨고 나오는시작점이다.물고기 : 마지막관계. 조제 자신이고 원래의 삶으로 돌...,10,2,1,2018-03-04 11:19:00,0
479,전위(rla1****),츠네오와 같은 사랑을 한 젊은 날이 떠오른다. 그녀를 얼마나 사랑했는지 알 것 같다.,8,2,1,2018-02-27 19:53:00,0
480,tico****,매력적인 두 주인공의 캐릭터와 연기력. 그리고 사랑이라는 단어를 다시 한 번 곱씹어보게 되는 잘 만든 영화,9,2,1,2018-02-15 22:24:00,0
481,김지현(qwqw****),예전에 봤을땐 무감각했지만 이젠 보고있으면 저절로 눈물나는 영화. 누군가 자꾸 떠오르게 만드는 너무 현실적이여서 맘아프지만 받아들이는게 무엇인지 알려준 고마운 영화.,10,2,1,2018-01-22 03:21:00,0
482,팔색조(mski****),"..,,..,,..",10,2,1,2018-01-20 22:07:00,0
483,tosc****,재미있게 보았다 그런데 이게 왜 15세관람가지 ...?,10,2,1,2017-12-29 23:04:00,0
484,행복의샘(cjhs****),츠네오가 조제를 떠났고  조제는 그걸  그전부터 알고있었다 그가 떠날거라는걸   츠오네는  조제가 앞으로 혼자살수있게 환경을 만들어 주고  떠났다  하지만  이건 영화적 결말이고  츠네오는  다시돌아와  간간히 조제...,9,2,1,2017-12-26 01:21:00,0
485,yima****,아.. 마지막 조제의 뒷모습이 너무 슬프고..가엾다...  현실속에서 조제와 같은 사람들이 떠올려졌다. 그냥 너무 가엾다..,9,2,1,2017-12-15 20:52:00,0
486,김수연(su66****),여운이남는영화였습니다,10,2,1,2017-12-13 22:54:00,관람객
487,PARACHUTE(yaya****),"조제를 보고 한 명의 장애인이 아닌 내가 보였다. 사랑에 소극적이고, 아니 매사에 소극적이고 겁 많고 걱정만 하며 사는 어딘가에 갖혀있는 내가 보인다.",10,2,1,2017-11-16 02:53:00,0
488,ravely(sora****),"너무나 솔직하게 메세지를 주는 감명깊은 영화. 장애인을 불쌍해서 츠네오가 만나는 건지 헷갈렸지만, 결국엔 떠나는 걸 보면서 인간 대 인간으로 바라보았다고 생각한다. 어쨌든 어떤 종류의 사랑이든 상대방에게 완전히 맞춰...",10,2,1,2017-10-31 12:44:00,0
489,jkl4****,"처음볼때와, 두번째로 볼때, 세번째로 볼 때 느낌이 다른 영화 사랑이 가진 무게를 그동안 나는 너무 가볍게 보지는 않았나라는 생각이 든다 나도 좋아하는 사람이 생기면 호랑이를 보러 가야지",8,2,1,2017-09-16 21:19:00,0
490,벚꽃지는계절에(caza****),"2006년부터 매년 볼때마다 달라지는 영화 스토리는똑같지만 그 스토리에내가 맞쳐지는 영화.. 사람의감정이란 꽤나 굴곡이 심한데.. 이렇게 중립적인 영화가 있을까,...어제보다가 오늘 보면 또 달라지는 영화.... 정...",10,2,1,2017-09-02 04:08:00,0
491,달리(1231****),"먹먹함과 담담함을 동시에 안겨주었다. 본가로 향하는 여행으로 시작했지만 목적지를 바꾸면서 이별여행이 되어버린.. 츠네오 내면의 부담과 현실을 담담히 드러내는 잊지못할 여행과,, 두 주인공의 각자 마지막 장면들은 정말...",10,2,1,2017-09-01 00:03:00,0
492,영태(inos****),남들과 같이 뜨겁고 짜릿하게 사랑을 교감하지만 결국 다름을 알기에 마냥 미워할 수 없는 변심이 찾아온다.,5,2,1,2017-08-30 23:45:00,0
493,hitch x hiker(gyru****),조제의 독백부분은 정말... 그냥 아무 말도 할 수 없을 정도로 먹먹함. 사람은 사람을 겪은 뒤에 더 외로워지지만 그래도 겪기 전으로는 돌아가기 싫다는 마음이 짠하다 참,10,2,1,2017-08-12 00:52:00,0
494,정하얀(gmls****),"나는 조제이기도, 츠네오이기도 했다.나는 고독했고 이기적이기도 했고 이용하기도 했고 도망치기도 했다. 그리고 이 영화는 억지로 감정선을 만들어내지 않아서 좋았다.",10,2,1,2017-06-03 08:47:00,0
495,안그래(isno****),덤덤하게 현실 인정하기,7,2,1,2017-06-01 00:38:00,0
496,세프라치코(yoyo****),와 여기 평점등록하신분들 다 시인이신가요? 어쩜 이러케 말을 이쁘고 마음 따뜻하게 하시는지 부럽습니다!!,10,2,1,2017-04-20 22:23:00,0
497,뿌(kahh****),조제는 평생 외롭게 무덤덤하게 살아갈 것 같아서 마음이 아픕니다,10,2,1,2017-04-09 00:02:00,0
498,태치(nang****),그들에게 박수 짝짝짝.,10,2,1,2017-03-28 21:43:00,0
499,Tania(tani****),'뭐야. 저 구름도 집에 가져가고 싶어.',10,2,1,2017-03-25 23:58:00,0
