type	text
네이버	기괴하고 아름다우며 허망하다. 박찬욱 감독의 지독한 미장센에 다시 한 번 찬사를 보낸다.
네이버	2019년 조커의 광기를 20년전 이미 이영애는 뛰어넘었구나 .
네이버	설국열차를 제치고 10점을 줄 수밖에 없는 이유는공감할 수 있는 삶을 살아 왔기에연출, 스토리, 감독 중 누구인지는 모르겠지만한번쯤 돌아봤거나 그때에도 돌았거나(Insane)
네이버	그들을 위한 사죄가 자기 위로였다는 걸 알게된 순간
네이버	이게평점이이렇다고?
네이버	ㅅibal .... 신선하고... 짜릿하고 ...가슴아프다
네이버	시간이 지날수록 새로워 지는 영화,. 이시절 보다 퇴보중인 현재 시나리오들
네이버	이영애의 연기가 소름이었고 너무이뻤다.
네이버	기어오세요.벗기세요. 잘보이세요.인사들 나누세요.안녕~
네이버	내 영원한 인생 영화 금자씨.아름답고 슬프다. 할머니가 손자가 쓰던 낡은 가위를 가져왔을 때.... 영화가 주는 의미가 크게 다가왔다13년간 잊을 수 없었겠지.금자씨,,  겨울만 되면 생각난다.
네이버	원모에겐 금자씨도 백선생같은 존재였겠지
네이버	몇번이나 다시봐도 명작이다
네이버	정말 아름다운 복수극..
네이버	2019년 10월16일 TV로 우연치않게 또 보고있다. . .더 이상 무슨 말이 필요할까? 갓블레스유
네이버	이영애 연기 솔직히 여기서 다시봄. 몇번이고 봐도 이 영화에서 진짜 명품연기보여줌.
네이버	지금봐도 끝내주는 영화
네이버	금자씨의 붉은 눈 화장을 백 선생이 지적할 때 눈물이 났다.싸가지 없는 새끼.
네이버	10년이 지나고 다시봐도 아주 세련된 영화.그때 느꼈던 감상과 지금 느끼는 감상 또한 다르며 금자라는 사람을 깊게 사색하게 되는 명작!! 이영애님의 천사같은 얼굴, 목소리 또한 대체불가였다..
네이버	15년만에 다시봤는데도 연기며 재미며 빠지는게 없다. 난 15년전 아주 오랜시간동안 친절한금자씨에서 빠져서 헤어나오지 못한적이 있다..
네이버	지나가다가 평점보고 화나서 옴
네이버	나의 롤모델 금자.영화로써 선례를 보여주셔서 감사합니다.
네이버	왜 7점대냐...? 7번방이나 해운대같은게 한국 관객 눈높이에 맞나...
