,nickname,text,score,like,dislike,time,watch_movie
313,dnch****,여친사귀고 처음본영화입니다 싸웠어요,1,25,6,2016-12-26 12:31:00,0
314,와니(gags****),"뮤지컬스런 영화라 취향에 안맞는 사람이 봤을때는 핵노잼인 영화인듯...보다가 나온영화는 정말 처음이네요 작품성,예술성 그런거 좋아 하는 분들이나 평점 높은듯..전 그딴거 몰라서 보다가 생애 첨으로 중간에 나왔네요",1,27,8,2017-01-28 03:16:00,0
315,nanapi(ierc****),솔직히말하자 너무나 흔하고 어설픈 스토리다. 노래와 영상 빼면 볼 거 하나도 없다.,1,28,9,2017-04-08 16:52:00,0
316,겸손(hbkb****),바람펴서 만난 남자를 바람펴서 이별하는 영화.,1,30,11,2017-10-28 14:33:00,0
317,필승이ㅡ마케팅(tprk****),"재미개없고 지루하고 하품만나고,역시 여자는 믿을게 못된다는 교훈 끝. 십아 내시간",1,30,11,2017-05-01 17:12:00,0
318,철권매니아(rkdg****),"와 이년 보소. 오디션 끝나고 ""언제까지 당신만 사랑할거야"" 해놓고 출세하니 통수쳤네 ㅉㅉ 남자 불쌍해",1,34,15,2017-04-13 15:58:00,0
319,음악(wnsg****),살다살다 영화 평점은 처음 등록하는것 같은데... 개인적으로 너무 재미가없네요 엠마스톤 갖다가 이상한 영화를 만들어놨네요. 제가 수준이 낮은건지... 딴사람들 평점에 너무 놀랐네요,1,34,15,2016-12-27 01:02:00,0
320,쉐도우닷(gock****),영상미가 제가 본 영화중 제일이였음...,10,38,19,2016-12-09 23:41:00,관람객
321,빌리브유(smar****),"뻔한 스토리.  뻔한 영상.  감동 제로. 감동하라는 강압적 메시지. 감독 스스로 졸작임을 인정하고 폐기처분 안 했다니 놀랍다.  수상작?? 전문가들의 안목이 대단히 의심스러운,  5번 박차고 나오고싶었던 최악의 영...",1,61,42,2016-12-18 13:49:00,관람객
322,메블리(snue****),인위적이고 가식적이고 억지낭만같아요.음악 영상은 좋은데 영화 자체가 상업적이라 모순적이네요;;; 내용도 그걸로 갈등 ..스토리도 없고 걍 배우 영상 음악 빨인듯.. ;; 라이언고즐링 엠마왓슨 커플 크레이지 스투피드러...,1,20,2,2017-03-12 01:49:00,0
323,돈워리비해피(jq95****),마지막 10분에 소리치며 울었다.. 지금도 가슴아프고 너무 눈물남 이렇게 와닿고 슬픈 영화는 처음인듯..,10,22,4,2017-10-08 00:19:00,0
324,웨이드샷(dplu****),뮤지컬 안좋아하는데 아카데미라길래 머 대단한 내용이나 반전있겠지 싶었는데 너무 뻔하고 줄거리가 10년 20년전 수준,1,22,4,2017-03-13 19:04:00,0
325,suga****,"뮤지컬적 요소가 많은데 좋다고 느꼈던 노래는 한두곡 뿐이고, 중반까지 계속 지루하게 만든건 넘 심했다 후반도 이렇다하게 재미있진 않았고.. 영상미는 인정..",1,23,5,2017-05-21 01:16:00,0
326,choi****,평점 갠적으로 이해가 안됩니다너무 재미없었거든요. 첫 고속도로 장면은 되게 좋았는데 그담부턴 이게 고문인가 싶을정도친구랑 저 1시간 잔것같습니다.문학적으로 휼륭하다고 할순 있겠지만 재밌는 영화 아닌듯.  기승전결에서...,1,23,5,2017-01-13 15:08:00,0
327,뉴본(luvb****),별로다.... 발암... 이거 평점 왤케 높은지 이해가 안되네..,1,25,7,2017-06-06 19:56:00,0
328,바둥바둥바둥(cost****),맘마미아 기대하신다면 보지마셈음악도 스토리도 와닿지않음어제 네이버에서 관객동원 최단이라고 떳길래 봤는데솔직히 별로엿음ㅡㅡ,1,54,36,2016-12-09 09:21:00,0
329,유미(jerr****),진짜 저번엔 극장에서 봤고 이번엔 집에서 혼자 봤는데  봐도봐도 좋다 갠적으로 두번째로  봤던게 더 좋았음 라라랜드 정말 최고 색감도 음악도 내용도 다 최고 라라랜드 띵작 사랑해요,10,18,1,2017-10-08 00:15:00,0
330,가가가바받다(clau****),영화보다가 잠들긴 처음,1,25,8,2016-12-31 21:27:00,관람객
331,희진(love****),지루함지루함개지루함,1,27,10,2017-01-18 15:34:00,관람객
332,울진(wnah****),억지로감정을끌어내려는영화같았다개연성도이상하고 우주에는갑자기왜뜨고지루하기짝이없던영화,1,34,17,2017-01-14 13:49:00,관람객
333,캔디(alls****),"니가 사는 그 집, 그 집이 내 집이었어야 해",1,19,3,2017-01-04 02:30:00,0
334,굴뚝(beau****),뮤지컬영화?ㅋㅋ 뮤지컬은 적어도 그 한정된 시간에 말하고자하는 바를 유기적으로 담는다. 하지만 이작품은 뮤지컬의 단점만 쏙쏙 뽑아만든 허섭OOO같다. 도대체 연출을 왜 그따위로 한거지. 유치한 스토리라인에 마지막 회...,1,19,3,2017-01-01 21:12:00,0
335,amol****,내 인생 최악의 영화 마지막 서로 눈빛 이해할 수 없음내가 이러려고 이 영화 봤나 자괴감 들어..,1,20,4,2017-01-02 21:41:00,0
336,SK최정(elit****),별점 1점도 주기 아깝다 존나 재미없다,1,20,4,2017-01-02 01:47:00,0
337,한여름(mind****),처음부터 나갈까말까 고민했던 영화.처음에 안나간걸 끝에 후회하게 되는영화,1,21,5,2017-01-02 01:19:00,0
338,gmld****,진짜 귀찮아서 평점 남긴적이 단 한번도 없었는데 이건 정말 정말 너무 개노잼인데다가 거품이 심해서 로그인,1,22,6,2017-03-17 00:58:00,0
339,emma(sinj****),그냥 한숨만 나옴.. ㅡㅡ,1,22,6,2017-02-08 21:35:00,0
340,프리(cycl****),내 인생영화라고 감동으로 몸부림 치는 환상에서 빨리 빠져 나오길 진심으로 바람,1,23,7,2017-01-08 18:31:00,0
341,w_10****,남자친구 휴가라고 크리스마스 심야에 보러 나왔는데 한시간도 못보고 걍 나왓어요 너무 핵노잼이라서 ; ㅇ영화보다 나온건 또 태어나서 처음이네요 시간아깝,1,23,7,2016-12-26 01:05:00,0
342,그저쉬고싶습니다만(flor****),남친있는 여자와 그걸 아는 남자가 꿈을 이루다보면 그럴수도있지라는 변명으로 만나다가 서로 갈길가는 영화인데 뭐가 아름답다는거지?,1,24,8,2018-08-13 08:53:00,0
343,John(well****),평점 거품 심함.  위플래시의 그 감독? 미친게 아니가 싶음. 존레전드는 왜 끌어들임?,1,24,8,2017-01-29 06:55:00,0
344,양지연(tur1****),얼마나 지루했으면 잤어요.,1,24,8,2017-01-14 02:31:00,0
345,귀비(yhn1****),1점도 아깝다 .. 평점은 왜이런거지?,1,24,8,2017-01-09 13:53:00,0
346,wlsw****,일점도 너무 아까워서 마이너스 있다면 마이너스 주고싶다. 내 인생 최악의 영화.... 일어나서 나가고 싶었던 최초의 영화시간이 너무 아깝고 이런걸 영화라고...진심 너무 화가난다.. 아오 짜증나;; 삼류도 못되는 영...,1,24,8,2017-01-05 22:31:00,0
347,iilo****,불면증환자에게 좋은 영화. 깊은 숙면 가능.,1,24,8,2016-12-30 19:08:00,0
348,풍우(king****),VIP 무료영화권으로 봤는데 무료영화권조차 아까울정도로 쓰레기 영화. 노래는 마음에 들었지만 거지같은 연출때문인지 공감이나 몰입은 전혀 안되고.. 내용도 허세녀들만의 영화인듯 함. 꿈을 이루려고 노력한다는데 맨날 파...,1,25,9,2017-01-07 22:50:00,0
349,agom****,너무너무 잘잤음 만원짜리 피로회복제 !,1,25,9,2017-01-01 19:26:00,관람객
350,진하(doan****),여주의 1인극이 끝난후 관객들이 자살안하나?라는 말이 제일 감동적이었습니다.,1,26,10,2016-12-20 18:39:00,0
351,y512****,진짜 완전 노잼이예요 ....후회합니다,1,27,11,2017-01-19 00:50:00,0
352,유교탈레반(anon****),잘나가던 밴드 키보더 순식간에 술집주인만들어놓고 지는 전남친한테 돌아가 헐리우드 여배우에 갑부집 사모님해서 잘사는게 과연 감동인가싶다,1,27,11,2017-01-08 15:40:00,0
353,바다(cucu****),정말 지루했다 다리가 저리더라혼영을 좋아하는데 산만하고 돈아깝다몰입도가 전혀 안된다반전미라던가 감동 그런건 아예없다누가 이걸 좋다고 댓글을 썼는지ㅡ알바들일거같다 비추ㅡ!!!,1,27,11,2016-12-12 01:25:00,0
354,비평가(elli****),재미없음. 돈아깝고 시간아까움,1,29,13,2017-01-21 22:15:00,관람객
355,buss****,조금 지루한면이 없지않아 있네요.,1,29,13,2016-12-11 21:18:00,0
356,33_f****,노잼핵노잼.주관적임,1,31,15,2017-02-12 19:41:00,관람객
357,sdf(me_d****),이 영화는 재미가 없어요,1,31,15,2016-12-25 12:00:00,관람객
358,abcd(bosu****),음 그냥 그동안 많이봤던 그냥 그렇구 그런 스토리네요중간에 엄청 지루했습니다,1,31,15,2016-12-11 12:46:00,0
359,장은아(what****),평점믿고 보러갔다왔는데 진심 핵노잼인데..보다가 걍 나옴 진짜 너무 지루하고 춤도 이상하고 뮤지컬처럼 도중에 노래하는 것도 너무 어색한느낌? 비긴어게인이나 싱스트리트처럼 재밌을줄 알았는데...사람마다 다른거겠죠..,1,35,19,2016-12-12 01:45:00,0
360,정민(wjda****),아개짱낰ㅋ댓글알바여?이렇게결말찝찝한로맨스첨본다,1,40,24,2016-12-08 22:44:00,0
361,jinjinjinjin(jind****),"평점이 너무 높아서 놀랐다. 애틋한 사랑 이야기와 고전적인 색감, 배우들의 연기력이나 무대적 요소들은 좋았다. 끝나고 나서도 재즈음악에 대해 생각해 보게 되었지만 급 현실적인 결론은ㅋㅋㅋㅋ감동적인진 모르겠는데",5,54,38,2016-12-08 09:27:00,0
362,282c****,솔직히 기대를 많이했는지 별루임...,2,57,41,2016-12-08 11:23:00,0
363,이바람(ghun****),오프닝과 결말은 30년이 지나도 아주 선명하게 기억될 것 이다,9,16,1,2016-12-28 03:30:00,관람객
364,설태욱(stw3****),OO이도 재미없네ㅇㅇ,1,18,3,2019-03-31 02:32:00,0
365,이메디(toto****),나랑 코드가 틀리고 지루해,1,18,3,2017-05-10 16:08:00,0
366,FM매니아(st00****),쓰레기 진짜 알바아니고 쓰레기,1,18,3,2017-03-12 22:16:00,0
367,좋수의견(cs79****),이제 인도영화 욕안하고 그냥 봐야겠다,1,18,3,2017-01-23 22:08:00,0
368,dondon(dive****),평점에 낚이고 전문가평점에 또 낚였다...하..,1,18,3,2017-01-21 21:52:00,0
369,hsle****,그렇게 완벽한 영상미와 음악을 갖고도 거지같은 개연성 때문에 실망했다,1,18,3,2017-01-03 10:52:00,0
370,쩡아(hija****),호불호가 갈릴영화라는말에 격하게공감.내가왜 평점을 앞에몇개만 훑어보고갔을까ㅜ뒤에 1점짜리 평점도 많은데 ㅜㅜ나가려고 엉덩이 몇번들썩거리다가 끝나자마자 튀어나감. 아꿈에 나올까 무서울정도로 재미없는영화,1,18,3,2017-01-02 01:05:00,0
371,라니천사(aran****),재미없음.평점에 속았음,1,18,3,2016-12-31 08:10:00,0
372,이민요(alsg****),살면서 평점 처음 줘보는데 진짜 그만큼 재미없음 마지막이 그나마 살림..,1,18,3,2016-12-30 23:14:00,0
373,나옹씌(koj1****),난 진짜 지류하고 재미없었는데 다들재미있다네 ㄷ,1,19,4,2017-03-10 18:49:00,0
374,쁘미(lady****),이전의 음악이 아름다웠던 영화를 상상한다면 실망..반복되는 음악이 다네요. 스토리는 정말 지루.,1,19,4,2017-02-10 08:37:00,0
375,대구(suru****),잠온다  돌겠다 뭔 영화인지 ~~ 앉아 있으려니 죽을 맛이다 아아아 밖에 나가고 싶다~~~~재미하나도 없다~~잠와  하품하품 후아아암   잠 참는게 왜 이리 힘드노~~~ㅠㅠ,1,19,4,2017-01-08 17:00:00,0
376,코끼리(gurr****),만약 마지막이 해피하게 끝났으면 내마음속에선 이영화는 그저 그ㅡ런영화라고 생각하고 잊혀졋겠지만 영화의 마지막때문에 난 이영화를 3번이나 영화관가서 봄,10,19,4,2016-12-28 01:11:00,관람객
377,하양양갱(dlco****),별로 지루했는데 ㅇㅇ나랑 안맞음,1,19,4,2016-12-19 23:15:00,0
378,싼(ssan****),노래빼곤 볼게없네..,1,19,4,2016-12-19 15:43:00,0
379,꽁이맘(ooib****),음악만  좋네  80년대  신파극도  스토리는  더  탄탄할듯,1,20,5,2017-03-27 08:58:00,0
380,유캔캠(ever****),잠들었음 ㅠㅠㅠㅜ 물론 노래 좋은건 인정,1,20,5,2017-01-28 23:50:00,0
381,박진(song****),허황된꿈을 꾸는 영화임,1,20,5,2017-01-21 14:06:00,0
382,강나영(601a****),진짜내가본영화중에젤노잼,1,20,5,2016-12-29 19:29:00,0
383,kevi****,무슨 알바만 있나봄. 너무너무 스토리 재미없고 지루하고 미치는줄 알았음 지루해서혼났네ㅋㅋ 내가 왠만해선 재밌다고하는데 이건뭐...ㅡㅡ... 짐까지 극장에서 봤던 영화중에서 최악으로 재미없네요.,1,21,6,2017-01-30 12:22:00,0
384,js38****,첫장면에서 도로에서 춤출때 이건 모지? 딱히 노래도춤도 구성도 별로.이게재밌어?!라고 물어봄. 지루한내용 정신을 잃고 졸다가나옴. 재밌다는평이 많던데 나만졸았나? 보니~ 관객반은 자고나온듯. 이거 추천한 지인이 밉다...,1,21,6,2017-01-02 01:49:00,0
385,왕크(silv****),"적어도 나에겐, 역대급 쓰레기",1,21,6,2016-12-28 20:21:00,0
386,alsw****,평점진짜안쓰는데자장가인줄알았네요,1,21,6,2016-12-26 01:30:00,0
387,Vict(chan****),솔직히 재밌는진 모르겠음,1,22,7,2017-01-29 11:51:00,0
388,트루벌드(jwj8****),너무 지루해서 힘들었다... 왠만하면 참는데 기대를 너무 해서 그런가..,1,22,7,2017-01-27 15:18:00,0
389,아구스타(sihu****),영화에서 갑자기 뮤지컬처럼 노래부르고 춤추는거 싫어하는데 첫장면부터 나오길래 바로 끔;,1,22,7,2017-01-26 20:41:00,0
390,유후(eun0****),비긴어게인.뮬랑루즈를 떠올렸다면 대실망.초반은완전 지루하고 중반이후나 스토리있지만 뻔하지만 현실적인 연애스토리. 재미? 글쎄요...,1,22,7,2017-01-06 17:24:00,0
391,keun****,정말 인생 최악의 영화. 보다가 고통스러워서 눈알을 뽑아버리고 싶었음,1,22,7,2016-12-31 12:05:00,0
392,qogp****,진심 다시보라고하면 절대안볼영화 풍경캡쳐짤만보면될듯 ...,1,22,7,2016-12-29 10:45:00,0
393,jeon****,지루함ㅜㅠㅡ옛날영화같음ㅜ,1,22,7,2016-12-19 23:19:00,0
394,yjen****,보다가 중간에  조금 잤는데 마지막 부분은 어느정도 괜찮음 하지만 왜  대체 무엇 때문에 극찬 받는지 잘 모르겠다.. 주제가  뭔지도 잘 모르겠음,1,23,8,2017-02-05 18:18:00,0
395,이민혁(jade****),노잼  핵 노잼보지마라  진짜  나를  믿어나  알바아님,1,23,8,2017-01-14 18:48:00,0
396,나나나(phjh****),정말....평점이 왜 높은지 이해가 안되는 영화입니다. 저만 재미없는줄 알았는데 화장실가니깐 다들 이영화 뭐지? 돈아깝다는 얘기들을 하고 있었어요,1,23,8,2017-01-09 14:10:00,0
397,syjeuion(7539****),평점이 이해가 안된다. 영화관에서 존건 처음이다. 많은 시도는 좋았지만 정리가 안된 느낌. 이도 저도 아닌영화,1,23,8,2016-12-25 22:04:00,0
398,유시현(au02****),왜... 왜.. 나는 지루했을까,1,23,8,2016-12-21 17:09:00,0
399,진지(seon****),살면서 정말 겪어보고 싶지 않다고 생각했던 결말을 처음으로 표현해 준 영화. 아름다운 마지막이라고 생각하나요? 씁쓸할 뿐입니다.,1,23,8,2016-12-20 12:01:00,0
400,금불사나이(jeon****),"원스보다 몰입감이 없고, 위플래쉬보다 음악적이지 못하고, 맘마미아보다 리듬감이 뛰어나지도 않은 올해 최악의 영화. 탭댄스와 왈츠, 뮤지컬까지 감독이선택과 집중을 못하고  너무 많은 것을 대중들에게 보여주려고한 느낌....",1,23,8,2016-12-19 14:11:00,0
401,정예인(wlwh****),재미없음 지루함 졸림 보지마셈 시간아깝고 돈 아까움 극혐임,1,23,8,2016-12-18 21:42:00,0
402,박성균(rbs6****),내가 재미없어서 1점주는데 누가 날 욕한다 말이오!,1,23,8,2016-12-16 21:20:00,0
403,구라파덕(podo****),스토리도 진부하고 비기어게인삘 비슷한느낌.사건의 역동성 부족 뮤지컬영화지만 뮤지컬요소도 초반 몇분만있고 뒤엔 일반영화. 이야기전개의 개연성이 다소떨어져 뜬금없고 갑작스런 앵글변화가 익숙치않은 느낌을주었음.대체적으로 ...,1,24,9,2017-01-14 03:45:00,0
404,rulz****,차라리 유치해도 드림걸즈가 낫고재즈는 영화 레이가 낫고음악이나 로맨스는 비긴어게인이 낫다.이영화 왜 그렇게 극찬하는지 도저히 이해할수없음.오프닝신이 그나마 괜찮았고 존레전드노래가 겨우 살렸다.시간낭비하고 나온기분.,1,24,9,2017-01-09 00:33:00,0
405,꾸꾸까까(dahy****),진부함의 결정체라고 제목바꾸면 될듯.어떻게이렇게 재미없을까 싶을정도.영상미가 예쁘다는 사람도 많았지만 천문대 우주배경 조잡했고.영화 2시간중 끝에 20분만 그나마볼만했고 나머지 1시간 40분은 대체 뭘한건지.대체어떤...,1,24,9,2016-12-28 02:20:00,0
406,썰자형(gach****),"평점 왜이래?? 다들 약먹었어? 내생애 이런 OOO기 같은 영화는 장혁,이나영의 영어완전정복 이후 처음이다스토리도 OOO기고 무슨 영상미? 진짜 영상미 알고싶으며는 아바타 봐라보고나서 돈아까워서 머리가 다 지끈거린다...",1,24,9,2016-12-25 01:54:00,0
407,woor****,낚임 ....내용도 없고 넘나 지루하고 유치함,1,24,9,2016-12-17 22:23:00,0
408,투게더(nscr****),지루하다 졸려죽는줄 어휴,1,24,9,2016-12-17 20:35:00,0
409,씁쓸한절망바나나(lhb8****),처음으로 영화관에서 잤다...,1,24,9,2016-12-16 18:59:00,0
410,블블링블루핑핑(loui****),대한민국 국민들이 뮤지컬에 대해 이렇게나 열광적이었나?서사 전개는 아주 수준이 떨어진다. 계절의 변화와 평행적으로 구성하려 했으나 긴장감과 구성력이 매우 떨어진다.그냥 '뮤지컬'을 '스크린...,1,24,9,2016-12-11 21:00:00,0
411,코코마드모아젤(reow****),뜬끔없는 장면이 많고 지루하고 그랬는데. . 마지막장면에는 기분잡치고. . 보는 사람마다 틀리긴 하는가보네요,1,25,10,2017-05-27 17:59:00,0
412,PC출장소(azur****),왜 이게 인생영화라 하는지 몰겠다,1,25,10,2017-04-13 02:32:00,0
413,오봉이(jamm****),시ㅂ 보는 동안 너무 지루했다,1,25,10,2017-01-28 14:58:00,0
414,be5t****,보는내내 잤음 이 영화 도대체 멀 얘기하는건지..,1,25,10,2016-12-18 09:37:00,0
415,무잉(dldl****),원래 모든 영화를 재미있게 보는 편인데 이건 진짜 노잼이다...말하고자 하는바도 뚜렷하지도 않고 어이없는 결말과 하나의 노래로 계속 우려먹기..최악의 뮤지컬영화,1,26,11,2017-02-01 23:25:00,0
416,얼씨구(qqwe****),딱 12세 영화..입니다 12세랑 중학생들이 좋아하겠는데요 그이상 연령들이 보면 ..잠이 올겁니다 뻔한 너무 뻔한 스토리 ! 제 친한 사람들한테 보지말라고 했어요,1,26,11,2017-01-27 01:32:00,0
417,수곡여신(gusw****),살면서 영화보다가 잠든적 오늘이 처음;;;어이없는결말 뜬금없는전개 진짜영화보다가 한번도 웃어본적 없다 가볍지도 그렇다고 진중하지도않은..볼만한건 엠마스톤 외모뿐 호불호 최강,1,26,11,2016-12-17 17:46:00,0
418,hogu****,현실적인 시선으로 보면 여주가 첫번째 남친 버리고 두번째 피아노 남친 버리고 5년후로 가는데 . . . 아이가 책을 소리내서 읽는것으로 보아서 최소 3살~4살 임신기간 1년예상 한다면 두번째 피아노 남친 만나서 양다...,1,28,13,2017-02-14 22:40:00,0
419,line****,진짜 키스하다 말고 하늘로 날아가는 장면이며뜬금없이 탭댄스 추는 장면에 내 어이도 같이 날아감이 영화의 교훈은 성공하려면 남자를 갈아치우고성공하고 남자를 갈아치워라 인듯 ㅎㅎ라라랜드가 아니고 OO랜드임.. 확실함.....,1,29,14,2017-01-05 22:42:00,0
420,쿨유노(unon****),보다 나옴. 뮤지컬영화 중 최악,1,30,15,2016-12-10 10:52:00,0
421,야호(ehtm****),형편없었음 결말 허무함,1,31,16,2017-01-27 14:07:00,관람객
422,gadi****,영화전문가 관람객들이 참 많나봐 잔잔한여운이 감동이 염병...졸음을이겨낸 나에게 찬사를보낸다!!!!,1,31,16,2016-12-14 09:15:00,0
423,양순분(qkrd****),"댓글평점알바인건지,, 갠적으로 노잼. 졸다나왔음",1,31,16,2016-12-09 17:27:00,0
424,마코위츠(cjsw****),평점보고 혹시나했다 정말 재밌는지 ㅋㅋㅋ 다신 네이버 평점 참고안한다,1,32,17,2016-12-10 10:29:00,0
425,peace(phf7****),평점보고 친구들한테 강력추천해서 본영화인데 최악이네요 스토리며 뭐며,1,32,17,2016-12-08 22:37:00,0
426,hero****,댓글부대 동원된거임개사기,1,33,18,2016-12-12 12:12:00,0
427,만듀(tjda****),하... ㄹㅇ 왜쳐보는지 모르겠다 내용도 없고 걍 10쓰래기 영화,1,33,18,2016-12-08 21:31:00,0
428,Porsche(ieds****),내 인생 역대급 노잼 영화 돈 아깝다,1,34,19,2016-12-10 13:04:00,0
429,화성인(mars****),만약에... 만약에... 그때 내가 그랬다면... 그리고 마지막 눈인사와 고개 끄덕임.. 이게 이토록 슬플 줄이야... 대학생 시절 7년간 짝사랑하다가 허무하게 헤어진 그녀가 생각나는 밤이다... 그녀는 잘 살고 있...,10,16,2,2017-10-08 00:20:00,0
430,혀(feat****),"영화 자체는 잘 만들었는데 내용 측면에서 너무 취향이 아니었네요. 현실과 이상의 간극을 판타지처럼 풀어낸 건 좋았지만 판타지라기엔 너무 현실을 무겁게 다뤘고, 현실이라기엔 고민과 갈등을 너무 가볍게 다룬 점이 아쉬워...",5,16,2,2016-12-26 00:48:00,관람객
431,luxu****,역대급 핵.노.잼 인생영화라는게 이해가 안간다.... 심지어 썸녀랑 봤는데 잤다,1,17,3,2018-01-05 12:09:00,0
432,myde****,내 취향 아님. 배우 감독 줄거리 등등 모두 남에 취향,1,17,3,2018-01-03 14:55:00,0
433,성수민(psr4****),처음엔 그냥저냥 볼만한 영화구나 하면서 봤는데... 마지막 10분에서 왜 사람들이 라라랜드 라라랜드 하는지 이해가 됐던 영화,9,17,3,2017-10-08 00:18:00,0
434,지호(wlgh****),이게 왜 재미있다는 건지 이해가 안간다 .10점을 주는 사람들은 그냥 영화를 볼 줄 아는척 무슨 엄청난 문학인인척 하는 걸로 밖에 안보인다.,2,20,6,2019-03-11 00:15:00,0
435,jkim(kimj****),아니.. 스토리가 처음 중간 끝이 안정해진건가?,1,20,6,2016-12-15 17:55:00,0
436,_(uce1****),존나 재미없어요 극장에서 보다가 돈아까워서 죽는 줄,1,21,7,2019-03-09 13:43:00,0
437,띠로리(gong****),글쎄.... 나만 재미없나....???,1,21,7,2018-08-12 04:18:00,0
438,cute****,영화 보는 내내 졸다가 후반부가서 그나마 볼만했네요. 기대를 많이해서 그런지 개인적으로 별로였던 영화였어요. 엠마스톤 얼굴과 몸매보고 감탄만할뿐....,1,23,9,2016-12-15 00:30:00,0
439,su(fjsh****),평생 소장할 뮤지컬 영화!로맨스를 기대하고 봤으나 삶에 대한 메세지가 더욱 강하게 느껴졌다.,10,24,10,2016-12-10 22:26:00,관람객
440,tomatobingsu(93sy****),과대평가. 그냥 남들이 다 좋다고하니 좋다고하는 관객수준. 어설픈 뮤지컬 영화. 마케팅이 만들어낸 예쁜쓰레기. 허세.,1,25,11,2017-08-26 02:50:00,0
441,mann****,진짜 내 인생 가장 재미없는 영화였다 생방송보니하니가더 재밌을듯  끝나고 드디어 끝났구나싶어서 박수쳤다,1,34,20,2016-12-08 21:23:00,0
442,오로라킹(poma****),여자어이없게도 자기는하고싶은꿈펼치고 남자는 투어못하고 일그만두게함ㅎ근데결국 다른남자랑결혼해서 애까지놓음 남자들은 열받으니깐 보지마라ㅋㅋ노래듣고싶다면 비긴어게인을봐라,6,34,20,2016-12-08 09:26:00,0
443,dkakwhs12(admj****),진짜 핵 노잼... 역시 위플래쉬 후속작... 보면서 잠...,1,36,22,2016-12-09 10:19:00,0
444,한(maha****),진짜 재미가 없다. 정말 재미가없다. 증말로 재미가 없다,1,37,23,2016-12-08 19:59:00,0
445,hana****,노잼재미없어요 기대를 많이해서,1,37,23,2016-12-07 20:36:00,0
446,92(last****),음악이  이상해요  정체불명의  이상한 멜로디가 계속 반복된다   남녀주인공이  사랑한다는 느낌이 안들어요  연기력부족    남자주인공은  표정이  처음부터 끝까지 똑같음,1,39,25,2016-12-11 13:26:00,0
447,sysj****,마음이 움직이는 한두 장면이 있긴 한데...,6,40,26,2016-12-07 16:45:00,0
448,한글사랑(para****),영상미나 노래 댄스 유쾌하고 아름다웠으나 지루...,1,85,71,2016-12-07 19:48:00,0
449,tnwl****,아니 웬만하면 글 안쓰는데 왜케 평점이 좋지... 첨부터 어색하고 갑자기 노래하고 춤추고.. 중간에 나오고싶었는데,2,131,117,2016-12-08 11:26:00,0
450,메호호(chob****),젊은날 고생하고 좌절하고 사랑하고 헤어지고 나이가 어느정도 들었을때 보면 엄청 슬픈 영화. 인생은 다 그런 것.,9,14,1,2017-10-08 00:16:00,0
451,송박사(socc****),뭔가 나도 모르게 눈물을 흘렸다,8,14,1,2017-10-08 00:16:00,0
452,세연(caha****),두번 보니 더 잘 와닿네요,9,14,1,2017-10-08 00:11:00,0
453,그대(dshk****),세번째보니...알았다..주변이 다시 눈에 들어오는 영화....서로의 열정을 이룸..인연은 아니었으니...엔딩장면..눈빛..잊을수없다..음악이 왜이렀게 슬픈지..눈물이...남자의 깊은 사랑을 잊지마라...,10,14,1,2017-10-07 23:41:00,0
454,기억의향(ayco****),나도 늘 네 꿈을 응원했었어 우리 함께하지 못해도..,10,15,2,2017-10-08 00:50:00,0
455,limp****,마음이 아파서 두번은 못보겠네요,10,15,2,2016-12-19 02:14:00,관람객
456,황소(hyj0****),초반에 너무 보기 힘들어서 꾹참고 봤는데 기대한 만큼의 감동이 없었다..,2,16,3,2019-03-05 01:57:00,0
457,khcy****,그옛날 진케리 후레드아스테어 빙크로스급 영화인줄 알았는데 너무 빈약한 영화다...,1,16,3,2017-01-14 08:21:00,0
458,체리하트(tjqh****),너무재미없어서 중간에 나왔다,1,16,3,2017-01-02 22:27:00,0
459,ㅁ(fhdf****),씹노잼  ....내가영화관에서 본것중에 제일 노잼이엇던 영화 ㅇㅇ... 친구는옆에서자더라..,1,16,3,2016-12-19 22:52:00,0
460,기무정현(wjdg****),하나도여운도없고노잼,1,16,3,2016-12-19 22:44:00,0
461,뉠니니리아(lucy****),별로다 진짜 별로다.별 반개도 아깝다.,1,16,3,2016-12-19 20:54:00,0
462,안성진(asj4****),너무 지루하고 스토리빈약한편의 뮤직비디오를 보는거 같았다,1,17,4,2018-05-13 14:50:00,0
463,정수민(sumu****),이영화가 도대체 왜 이렇게 인기가 많은거지? 뻔한스토리에 프랑스 영화에선 자주 등장하는 뻔한 영화기법과 색감인데...클리셰 범벅인 영화가 비정상적으로 호평 받는게 정말 이상하다,1,17,4,2018-04-15 17:20:00,0
464,rlaa****,나는 생각보다 별로였다.,1,17,4,2017-01-23 19:36:00,0
465,흑안(dark****),노죔노좸노잼이엿슴니다,1,17,4,2017-01-03 22:08:00,0
466,rkdx****,새해 첫날 아침부터... ㅡㅡ,1,17,4,2017-01-02 02:11:00,0
467,wlsg****,"기대를 잔뜩하고 간지라 더 실망스러웠어요. 처음에 들을 때는 새롭고 좋았으나 계속 반복되는 노래와 음악은 질리기 쉽게 만들어줬으며, 정말 오랜만에 영화를 보며 잘지, 나갈지하는 고민이 들 정도로 지루하고 영화 값마저...",1,17,4,2016-12-25 01:23:00,0
468,ㅋ(tkrk****),전 20분 졸았고 옆에서 보던 남자고등학생들 중간에 단체로 나가던데요.,1,17,4,2016-12-24 13:48:00,0
