,nickname,text,score,like,dislike,time,watch_movie
161,guev****,전광판에 새겨지던 G LOVE,7,0,0,2012-02-09 08:27:00,0
162,best****,조금만더 고생하는 장면이 있었다면 정말 따듯했을듯 ㅋ,8,0,0,2012-02-07 17:06:00,0
163,lyae****,짠~하고 감동적인 영화였습니다^^,9,0,0,2012-02-06 13:44:00,0
164,bajj****,승부욕 없는 남자는 남자가 아니다. 남자는 그거빼면 껍데기밖에없어,10,0,0,2012-02-04 17:02:00,0
165,dygk****,눈물 쏙 빼는 감동이었습니다!,9,0,0,2012-01-31 17:40:00,0
166,gura****,"우생순은 별로였는데, 글러브는 좋네요. 잔잔한 감동과 재미도 있구",10,0,0,2012-01-31 04:06:00,0
167,yepe****,와..진짜 감동적이고 새로운 영화ㅠㅠ,10,0,0,2012-01-26 10:28:00,0
168,mori****,"청각장애인역 표정,연기,수화 잘하는 영화작품ㅎㅎ",10,0,0,2012-01-25 23:04:00,0
169,toal****,정재영씨는 정말  야구선수랑 잘 어울린다. 따뜻하고 재밌던 영화 ㅋㅋ,10,0,0,2012-01-25 20:43:00,0
170,katy****,진짜 좋은 영화.. 감동적이고 눈물을 흘리게 하는...,10,0,0,2012-01-25 18:41:00,0
171,rlaw****,적절한 스토리 적절한 감동 연휴때 보기 좋았던 영화,8,0,0,2012-01-25 09:41:00,0
172,nice****,영화관에서도 보고 어제 티비로도 봤는데  두번봐도 눈물이ㅠㅠㅠㅠㅠ,10,0,0,2012-01-24 22:59:00,0
173,goin****,기대없이 봤다가 한 방 맞았다.깨알 재미와 약간의 감동^^돈 아깝지 않을 영화!,8,0,0,2012-01-24 16:19:00,0
174,tjdg****,감동과 열정과 재미,10,0,0,2012-01-24 13:27:00,0
175,thdt****,...눈물이 ㅠㅠㅠㅠㅠㅠ 결말이 뻔하지않아 좋기도하고 그래도 않좋기도하고,10,0,0,2012-01-23 23:40:00,0
176,happ****,영화가 사람을 울리네 ㅠ,10,0,0,2012-01-23 23:39:00,0
177,chun****,결말이 뻔하지 않아서 좋았던영화♥울며봤어용,10,0,0,2012-01-23 23:16:00,0
178,art_****,퍼펙트게임 이라는 야구 영화보단 더 괜찮더라,8,0,0,2012-01-23 20:43:00,0
179,shsh****,이건 10점 주어도 아깝지 않다,10,0,0,2012-01-23 20:35:00,0
180,seyf****,오늘 TV에서 봤어요. 모두 연기 정말 잘하네요. 감동적입니다..ㅜㅜ,10,0,0,2012-01-23 20:14:00,0
181,bonn****,좀 명대사 많아서 좋습니다 ㅋ,10,0,0,2012-01-23 20:03:00,0
182,jsy1****,감동적이에요~,10,0,0,2012-01-23 18:08:00,0
183,kts2****,울 아들이 영화 보고 감동받아서 울었답니다,10,0,0,2012-01-23 16:42:00,0
184,iiii****,잘만들었다는 생각이 든다.,10,0,0,2012-01-23 16:21:00,0
185,cksa****,감동적이고 재밌었음ㅠㅠ,10,0,0,2012-01-23 16:18:00,0
186,ehgu****,왠만하면 감동안먹고 안우는데 선수들하고 감독이 열심히 하는거보면서 울었네요 짱!,10,0,0,2012-01-23 15:30:00,0
187,pink****,"내생애 첫 평점10점 영화!마음이 따뜻해지는 감동 작렬!폭풍눈물 뽑게 하는..""감동적이야...""",10,0,0,2012-01-23 15:28:00,0
188,jung****,좋은 뜻이 너무 많이 있는 영화인 것 같아요~,10,0,0,2012-01-23 14:21:00,0
189,jang****,여러가지의미로 참감동넘치는영화라고 생각하네요 ㅋ 재밋습니다,10,0,0,2012-01-23 14:20:00,0
190,happ****,야구안에는 사랑이 있다 GLove♡,10,0,0,2012-01-23 14:06:00,0
191,raej****,생각보다재밋고감동적이네요,8,0,0,2012-01-23 14:02:00,0
192,tm15****,잘만들엇구만,10,0,0,2012-01-23 13:50:00,0
193,dh59****,굿굿,10,0,0,2012-01-23 13:50:00,0
194,sejj****,감동적입니다.,10,0,0,2012-01-23 13:46:00,0
195,sohn****,감동이에요ㅠㅠㅠㅠ,10,0,0,2012-01-23 13:45:00,0
196,ljh8****,감동이 정말 가슴으로 밀려옵니다.,10,0,0,2012-01-23 13:44:00,0
197,gkfn****,손까지는거 존나불쌍ㅜ,10,0,0,2012-01-23 13:43:00,0
198,ecko****,감동쩐다 폭풍눈물 뭔가올라온다,10,0,0,2012-01-23 13:41:00,0
199,chjd****,무한한 도전과 긍정의 힘이 밀려오는 한편의 영화였습니다,10,0,0,2012-01-23 13:40:00,0
200,goeu****,기대없이본영화. 정재영과 배우들의 진정성이 느껴져 3번이나 눈물흘린.잘봤습니다^^,10,0,0,2012-01-23 13:35:00,0
201,ingr****,설날~ 새해 아침~ 힘이 불끈 납니다^^,10,0,0,2012-01-23 13:35:00,0
202,jgwk****,정말 눈물나는 영화  감동 강추 !!!,10,0,0,2012-01-23 13:32:00,0
203,sooh****,계속 가슴에서 뭔가올라온다 ㅋ,10,0,0,2012-01-23 13:31:00,0
204,majo****,메이저보구 이후감동이네요..투수보크라고 동작이잇습니다,10,0,0,2012-01-23 13:30:00,0
205,awdr****,대박,10,0,0,2012-01-23 13:28:00,0
206,pani****,근데충주성심이진이유가투수실책이라는데 그게 왜그런거죠?,9,0,0,2012-01-23 13:27:00,0
207,mico****,최고~!^^진심 감동눈물나와~!♡♡,10,0,0,2012-01-23 13:26:00,0
208,sbu0****,진짜 눈물나는 설특선영화네요ㅜㅜ,10,0,0,2012-01-23 13:24:00,0
209,kj11****,소재가낯설어서 흥행못한듯. 하지만꼭봐야함감동백배ㅜㅜㅜㅜㅜㅜ,8,0,0,2012-01-23 13:24:00,0
210,dms0****,"와우~~ 넘 감동ㅜTV에서만 보구...못봤어여ㅜ영화관에가서보면더잼있을거같은데,",10,0,0,2012-01-23 13:24:00,0
211,whdc****,그래이런걸만들어~강우석감독짱이다!뻔하긴해도영화는다이래야제맛이지,10,0,0,2012-01-23 13:23:00,0
212,diam****,지금 보고있는 데. . .감동받았음～ㅠㅠ 충주성심!!!화이팅～^^,10,0,0,2012-01-23 13:22:00,0
213,shsh****,너무 감동적이야ㅠ,10,0,0,2012-01-23 13:22:00,0
214,pjb3****,대박이당,10,0,0,2012-01-23 13:21:00,0
215,reve****,감동...,10,0,0,2012-01-23 13:20:00,0
216,rure****,감동이다. 이런 영화를 만들라는 말이다.,10,0,0,2012-01-23 13:19:00,0
217,worm****,남극의 눈물에 이어 또 눈물이나네요ㅠㅠ,10,0,0,2012-01-23 13:16:00,0
218,moon****,따뜻하다,10,0,0,2012-01-23 13:16:00,0
219,gusa****,감동,10,0,0,2012-01-23 13:13:00,0
220,jiyu****,돼박!!!!!!!!,10,0,0,2012-01-23 13:08:00,0
221,sd12****,완전 감동ㅠ 눈물나네요 감동적임,10,0,0,2012-01-23 12:57:00,0
222,1980****,완전감동이네요,10,0,0,2012-01-23 12:55:00,0
223,judy****,너무 감동적인 영화예요...ㅠㅠ,10,0,0,2012-01-23 12:50:00,0
224,dyde****,와우 정말 좋은 영화네요,10,0,0,2012-01-23 12:46:00,0
225,dlsk****,완전 감동,10,0,0,2012-01-23 12:40:00,0
226,qkqh****,최오입니다 감동  감동,10,0,0,2012-01-23 12:20:00,0
227,gore****,이런 영화도 있었내..명절영화로 하는데 너무 잼있게보고있어요~,9,0,0,2012-01-23 12:03:00,0
228,m200****,재밌었음...,10,0,0,2012-01-23 11:14:00,0
229,woqj****,빨리 보고 싶다,10,0,0,2012-01-23 01:34:00,0
230,swh1****,실화라 더 감동적인 영화!!충주성심학교 화이팅!!,8,0,0,2012-01-23 00:25:00,0
231,ruy_****,재밋어요 ㅎㅎ,10,0,0,2012-01-22 11:15:00,0
232,jung****,감동 받앗습니다... 니미뽕?,10,0,0,2012-01-21 21:25:00,0
233,7v47****,대박입니다..,10,0,0,2012-01-21 20:35:00,0
234,dorh****,장애우들이라이룰수없다고생각했던편견을깨버린영화보는동안우는지도모를정도로감동적,10,0,0,2012-01-20 21:38:00,0
235,lhk4****,장난아니네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,10,0,0,2012-01-20 10:45:00,0
236,dkan****,무한감동..정말 슬프네요 ㅠㅠ,10,0,0,2012-01-20 08:06:00,0
237,park****,뻔한 스토리 속에 약간의 감동. 재밌게 봤습니다.,7,0,0,2012-01-20 01:33:00,0
238,rr52****,존나 잼있다,10,0,0,2012-01-19 13:07:00,0
239,tkdd****,이것을보고알았습니다 동료들을믿어야된다는것을 충주성심고등학교 파이팅!!!!,10,0,0,2012-01-15 17:30:00,0
240,myeo****,감동도 있지만 열정을 다시 일깨워준다...,10,0,0,2012-01-15 09:25:00,0
241,iraq****,good,10,0,0,2012-01-13 19:31:00,0
242,tlsd****,이거아빠랑보고5번이나울었어요..넘감동적이예요...,10,0,0,2012-01-12 11:54:00,0
243,sons****,재밌어요,10,0,0,2012-01-11 14:03:00,0
244,ss58****,마지막에 경기 했을때가 good!!,10,0,0,2012-01-06 18:59:00,0
245,cgyw****,정말 최고다,10,0,0,2012-01-06 17:41:00,0
246,xnzm****,노력하면 안되는게 없다는 가설을 증명해준영화.,7,0,0,2012-01-05 00:21:00,0
247,iglo****,"감동을 원하시는분 YES, 재미를 원하시는 분 NO",7,0,0,2012-01-04 21:33:00,0
248,dltj****,저이거개봉할때봣음 너무감도유ㅠㅠ,10,0,0,2012-01-02 19:47:00,0
249,pksj****,아...젠장...혼자 컴터로 보다가 울었다...,10,0,0,2012-01-01 13:37:00,0
250,djdt****,재밌고 감동적이었다. 값진 노력과 값진 도전을 오랜만에 볼수있어 좋았다.,8,0,0,2011-12-31 20:32:00,0
251,ggmm****,진짜 야구영화중에 탑,10,0,0,2011-12-31 02:02:00,0
252,chae****,야구영화는 다 좋아요.,10,0,0,2011-12-28 20:58:00,0
253,kkh2****,청각장애인이라고 ㅄ같이 편견은 갖지 맙시다,10,0,0,2011-12-27 14:06:00,0
254,sio2****,진짜 잼있고 감동감동.........ㅠㅠㅠㅠㅠㅠ 이렇게 잼있게 본 영화에요!!!,10,0,0,2011-12-26 22:10:00,0
255,sfkk****,"갠적으론 투혼보다 훨 나아요.뻔한 결말이라고 평가절하 마세요~찐한 감동,눈물...",10,0,0,2011-12-26 20:41:00,0
256,skd5****,재밋고 감동적이에여,10,0,0,2011-12-22 17:32:00,0
257,righ****,자꾸 눈물이 날려고 하는 감동적인 영화입니다. 추천합니다!,10,0,0,2011-12-21 17:55:00,0
258,dldn****,운동하는사람들에게는 공감이 큰 영화!,10,0,0,2011-12-21 13:04:00,0
259,hs73****,내가본영화중에 이영화추천합니다후회않할듯합니다보고 눈물이 나는대 ㅜㅜ,10,0,0,2011-12-21 00:49:00,0
260,qkdl****,정말 감동적이고 정말 괜찮은영화!!,10,0,0,2011-12-18 01:44:00,0
261,piko****,좋아요,10,0,0,2011-12-17 13:39:00,0
262,hub1****,완전 재밌고 감동적입니다!!><,10,0,0,2011-12-15 13:14:00,0
263,cros****,내가 본 두번째 야구영화 감동이 있었다. 정재영의 연기가 일품.,8,0,0,2011-12-14 15:01:00,0
264,bsy6****,좀 감동먹었네ㅋㅋㅋㅋㅋㅋ 괜찮은것 같당ㅇㅇ,9,0,0,2011-12-11 19:41:00,0
265,thd8****,재미 있다,10,0,0,2011-12-10 18:55:00,0
266,ksu6****,우왕 굿ㅋ,10,0,0,2011-12-04 16:35:00,0
267,wodn****,굳으,10,0,0,2011-12-04 15:55:00,0
268,ska2****,너무 재밌어요♥,10,0,0,2011-12-03 00:52:00,0
269,elek****,눈에 보이는게 다가 아닌영화..,9,0,0,2011-11-29 05:28:00,0
270,shin****,너무 감성적으로.. 야구 이야기는 남는게 없고 단지 감동만으로?? 글쎄...,6,0,0,2011-11-26 18:51:00,0
271,codm****,슬펐습니다.   실화라니.....믿기지않내요.  (재미있엇습니다.)감독님께,10,0,0,2011-11-24 16:58:00,0
272,marc****,지루하지 않고 재미있게 잘 보았습니다.,9,0,0,2011-11-23 09:27:00,0
273,toro****,재밌다..,10,0,0,2011-11-22 19:08:00,0
274,zxzx****,왜 이런영화를 지금에야 봤는지...대박!!!,10,0,0,2011-11-22 14:22:00,0
275,blue****,다소 긴 러닝타임동안 지루하지 않게 밀려오는 감동..,9,0,0,2011-11-19 19:09:00,0
276,kim6****,감동적입니다. !!그리고 재밋습니닼ㅋ,10,0,0,2011-11-18 20:31:00,0
277,guse****,정말 감동적이면서 재미있었습니다. 니미뽕? ㅋㅋ,9,0,0,2011-11-17 17:13:00,0
278,kpm7****,재미있습니다.,10,0,0,2011-11-17 11:17:00,0
279,mell****,아이들이 감동적,6,0,0,2011-11-16 06:03:00,0
280,wldh****,전형적인 전개라도 눈물나게만드는 스토리,5,0,0,2011-11-14 18:45:00,0
281,nshs****,굳굳굳 굳굳굳 굳굳굳,10,0,0,2011-11-12 22:54:00,0
282,jung****,감동적이고 짜임이 좋아여 10점드림,10,0,0,2011-11-12 17:05:00,0
283,dida****,강추!야구부다잘생기고 스토리가ㅠㅠ정재영짱! 마지막이좀아쉬어서영쩜오점뺏어요ㅎㅎ,9,0,0,2011-11-12 16:40:00,0
284,hay9****,정말 감동적이에요~,10,0,0,2011-11-12 15:20:00,0
285,dkrn****,강추영화! 감동쩔어~!,10,0,0,2011-11-09 20:19:00,0
286,noji****,울뻔 했습니다 정말 감동적이고 또 재미있습니다,10,0,0,2011-11-05 13:51:00,0
287,oppa****,감동받음.,10,0,0,2011-11-05 11:27:00,0
288,djmi****,오랫만에 한국영화보면서 눈물콧물 다 짰네요ㅠ 처음으로 이런것도 써보고..그냥 가슴찡한...,10,0,0,2011-11-05 06:18:00,0
289,jde1****,극장에서볼걸 대박 ㅠㅠ,10,0,0,2011-11-01 19:31:00,0
290,sxi7****,말이 필요 없음 보고 느끼세요. 그것이 이영화의 묘미 입니다.,10,0,0,2011-10-31 22:45:00,0
291,sfcb****,개 돼지 취급받는 이들을 위한 영화! 감동적임!,8,0,0,2011-10-31 21:08:00,0
292,afte****,살짝 감동받았습니다. 그리고 명대사 니미 뽕이다.,10,0,0,2011-10-30 12:10:00,0
293,chwa****,감동~~!!!,10,0,0,2011-10-30 11:02:00,0
294,yoon****,기대안하고 봤는데 헐~~~~~ 대~! 박~!! 감동 쩌넹~~~~!,10,0,0,2011-10-25 07:50:00,0
295,audr****,꽤 감동적이게 만듬,7,0,0,2011-10-24 21:09:00,0
296,gsb0****,정말 애들 다 꿇엇을데 울엇음 ㅠㅠ,10,0,0,2011-10-22 22:00:00,0
297,rjsg****,정말 눈물겨운 영화... 큰 교훈을 준 영화... 가족과 함께 보면 좋은 깨끗한 영화...,10,0,0,2011-10-22 18:11:00,0
298,lead****,과잉없이 술술 넘어가는 휴먼스포츠드라마.,8,0,0,2011-10-21 21:06:00,0
299,minj****,눈물 꾹 참고 보느냐고 힘들었어요! 무한감동입니다. !,10,0,0,2011-10-21 17:24:00,0
300,dlck****,진짜 감동적이다..,10,0,0,2011-10-20 21:41:00,0
301,gdlk****,정말 오랜만에 감동의 눈물이 흐르게 만들어준 영화...,10,0,0,2011-10-18 18:36:00,0
302,cey3****,야구를 몰라도 감동을 느낄수있음!,10,0,0,2011-10-16 00:04:00,0
303,pwmd****,투수의 손을보고 무한한 감동을 느꼈다..ㅜㅜ,10,0,0,2011-10-15 20:32:00,0
304,lkjh****,야구를 몰라서 쫌 그랬지만 감동이였다,10,0,0,2011-10-15 11:48:00,0
305,star****,그냥 정말 재밌음 별생각 없이 보다 감동적이고 재밌네 라는 생각하고 글남김,10,0,0,2011-10-12 06:03:00,0
306,duen****,감동적임,8,0,0,2011-10-08 17:11:00,0
307,db10****,안에있는 눈물 다 흘려버렸서 ㅜㅜㅜ,10,0,0,2011-10-07 17:49:00,0
308,ovat****,짱ㅠㅠㅠ!!!,10,0,0,2011-10-07 16:56:00,0
309,donn****,눈물이란눈물은 다 짜냈다,10,0,0,2011-10-05 08:55:00,0
310,bomb****,잼다,10,0,0,2011-10-03 16:18:00,0
311,lslc****,여태 이런영화보면 눈물만 글썽거렸는데 진짜로 눈물이나왔내요,10,0,0,2011-10-02 21:05:00,0
312,hooj****,감동을느끼기엔 너무 늙어버렸어 ㅜㅜ 킹콩을들다가정말 찡했는데 ㅜㅜ,6,0,0,2011-10-02 12:34:00,0
313,yoon****,눈물 좀 흘렸네요?참좋은영화,10,0,0,2011-10-02 09:20:00,0
314,lee_****,아 정말 감동적으루 잘 봣네요...눈물도 나고,9,0,0,2011-09-30 05:41:00,0
315,79dl****,너무감동적 ㅣ에요,10,0,0,2011-09-29 15:27:00,0
316,beck****,짱짱 마지막에 끝내기 보크 감동 ㅠㅠ 흙 뿌린놈 가서 죽이고 싶었음 ㅋㅋ,10,0,0,2011-09-28 22:40:00,0
317,crco****,짱,10,0,0,2011-09-28 17:08:00,0
318,shin****,너무재밌었어요 ㅠㅜ 감동도있고 재미도있고 ㅎㅎ신랑이랑 잼나게 봤습니당ㅋ,10,0,0,2011-09-28 15:58:00,0
319,kos4****,충주 성심고등학교의 1승을 위해.,8,0,0,2011-09-28 00:52:00,0
320,mojo****,이런 영화 그만 만들때 안됐나?,1,0,0,2011-09-27 03:47:00,0
321,heaa****,"전개와 결말이 뻔히보이는 스토리이지만, 누구나 좋아할 영화",6,0,0,2011-09-27 01:58:00,0
322,d00c****,분명 진부한데 마음에 와 닿는 뭔가가 있더라.,7,0,0,2011-09-26 16:45:00,0
323,1ige****,재밌고 감동도 있었어요 ㅎㅎ,10,0,0,2011-09-26 16:00:00,0
324,gksk****,눈물난다 진짜,9,0,0,2011-09-25 20:09:00,0
325,yh43****,감동이에요ㅡㅜ울엇음,10,0,0,2011-09-22 22:40:00,0
326,naga****,재밌게 잘 봤습니다^^,10,0,0,2011-09-20 22:31:00,0
327,cycl****,정재영이 제일 멋있더라,10,0,0,2011-09-20 14:11:00,0
328,thsr****,"그저 그런 전형적인 직구영화, 멋있는 정재영, 그 외에는 이렇다 할 감흥이 없었다..",5,0,0,2011-09-20 01:18:00,0
329,juns****,몇번을 봐도 질리지 않을 최고의영화!,10,0,0,2011-09-17 18:14:00,0
330,pass****,감동을 주는 영화네요!,10,0,0,2011-09-16 22:52:00,0
331,rta0****,재미있었어요~ㅠㅠ,10,0,0,2011-09-16 20:58:00,0
332,8318****,간만에 가슴 뭉클한 영화였습니다. 눈물 콧물 다흘리면서 봤네요^^ 정말 잘싸워줬다,10,0,0,2011-09-16 14:17:00,0
333,doow****,완전 감동입니다!,10,0,0,2011-09-14 19:50:00,0
334,2che****,마음이 뭉클해지는 영화 !! 정말 재밌었다.,10,0,0,2011-09-14 10:33:00,0
335,mete****,재미도 있고 감동도 있었다.,9,0,0,2011-09-13 16:42:00,0
336,kwag****,다시 봐도 재미있는 영화!,10,0,0,2011-09-11 00:02:00,0
337,jky2****,조건은 중요치 않타~어떻게 사느냐가 중요하지.. 인간승리다! 머찌네~,9,0,0,2011-09-10 20:15:00,0
338,wkdg****,너무너무너무 감동적이구~! 재밌구~! 배우들도 벙어리연기 잘하는거같에요!!,10,0,0,2011-09-09 18:09:00,0
339,rush****,뻔하지만 눈물 나는걸..,8,0,0,2011-09-08 20:05:00,0
340,nmw2****,가슴따뜻해지는영화네요,10,0,0,2011-09-08 01:59:00,0
341,rkdg****,와 진짜재밋내,10,0,0,2011-09-07 02:56:00,0
342,jwmr****,정재영씨의 연기는 늘 좋습니다. 감동 많이 받았습니다.,10,0,0,2011-09-05 15:07:00,0
343,kari****,감동적이고 가슴 따뜻해지는 영화네요^^ 요즘은 이런영화가 너무 좋다!! 강추!!,8,0,0,2011-09-04 12:41:00,0
344,imf0****,야구하는 강철중.. 직구만 던지는 한국형 디즈니 영화..,4,0,0,2011-09-03 23:43:00,0
345,skyj****,할러데이의 완봉보다 값진 진정성. 뻔하고 진부한 소재로 이루어낸 쾌거. G LOVE.,10,0,0,2011-09-03 05:37:00,0
346,3468****,여느 스포츠영화와같은 그저그런 스토리지만 감동과 배우들의 연기가 일품 눈물 쏙뺌,10,0,0,2011-09-02 00:40:00,0
347,fait****,이거 밤에 보다 졸려 죽는 줄 알았네...;;;;,5,0,0,2011-08-31 14:18:00,0
348,0gpf****,"슬프기도 하고, 웃기기도 하지만 더욱더 감동"" 충주 성심 고등학교"" 파이팅!!!",10,0,0,2011-08-29 20:33:00,0
349,osh0****,너무너무 좋은 영화!,9,0,0,2011-08-28 23:45:00,0
350,js05****,감동적이에여!! 아쉬운 점도 얼마 없고.. 재미있게 잘 봤습니다!!,10,0,0,2011-08-28 12:28:00,0
351,rlwn****,시간이 어떻게 간지 모르겠는.. 순간순간이 감동 난 억지스럽지 않았어!,10,0,0,2011-08-27 23:51:00,0
352,alst****,멋져요 ㅎㅎ,10,0,0,2011-08-26 16:25:00,0
353,liml****,우왕~ 감동감동,10,0,0,2011-08-26 15:28:00,0
354,1_wi****,뻔한 스토리라 해도 진정성이 느껴집니다ㅠ 감동이에요,10,0,0,2011-08-26 14:24:00,0
355,a__b****,재밌어요그리고감동도있구요ㅎ,8,0,0,2011-08-25 17:45:00,0
356,chlr****,너무 좋은 영화인것같아요,10,0,0,2011-08-25 17:41:00,0
357,choi****,걍볼만한정도 감동도 약간있고요 근데 네티즌들 평점높게주시네요,6,0,0,2011-08-25 15:03:00,0
358,urda****,"뻔하지만, 그보다 큰 감동. 경쟁 이데올로기? 그럼 쿠바는 왜 야구하는데요?",10,0,0,2011-08-25 02:02:00,0
359,sewo****,초중딩애들이 보면 딱좋을영화. 뻔한스토리에 억지감동; 정재영연기때문에 5점!!,5,0,0,2011-08-24 08:47:00,0
360,eunh****,10점만점에10점,10,0,0,2011-08-22 09:35:00,0
361,mize****,이런 풍경만으로도 아름답다.,9,0,0,2011-08-22 08:48:00,0
362,jiin****,넘 재밌게 봤어요!! 모든게 다 재미있요!!,10,0,0,2011-08-21 16:15:00,0
363,mins****,훈훈한 영화..이병철 해설위원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,10,0,0,2011-08-21 03:12:00,0
364,seok****,진짜 감동적이고  볼만했음,10,0,0,2011-08-20 16:30:00,0
365,aper****,간만의 영양가있는 영화~!,10,0,0,2011-08-19 23:27:00,0
366,unn0****,정재영이 상고아이들에게 한 말이 감동적이였다.,10,0,0,2011-08-19 17:19:00,0
367,rudd****,재밌고 감동적 역시 정재영 ㅠㅜ,8,0,0,2011-08-19 03:00:00,0
368,milk****,아자아자 화이팅!,10,0,0,2011-08-19 02:09:00,0
369,rhkd****,이 영화보고 감동받았습니다. 이영화를 추천합니다.,10,0,0,2011-08-18 16:58:00,0
370,rjsw****,감동적,9,0,0,2011-08-17 21:28:00,0
371,y419****,"완젼 감동.. 뻔한 얘기라는거 알지만 배우와, 맨트가 눈물이..",10,0,0,2011-08-17 02:57:00,0
372,ddd1****,재밋슴다,10,0,0,2011-08-16 10:45:00,0
373,ko55****,내용은 뻔한것인지 몰라두 넘 감동적이에요ㅠ,10,0,0,2011-08-15 15:10:00,0
374,assu****,"실제 주인공들에게 박수를 보내며, 영화적 감동은 그닥",7,0,0,2011-08-15 08:27:00,0
375,indo****,정말.. 감동이네요.. 실화에.. 완전 감동.. 스토리짱.. 대박영화임!!,10,0,0,2011-08-15 03:54:00,0
376,cmll****,완전..대박..야구는 그리 좋아하지는 않지만.. 이 영화..이런 영화가 떠야하는데...,10,0,0,2011-08-15 03:53:00,0
377,taey****,감동...눈물없인볼수없는영화 재미없다고? 니미뽕이다,10,0,0,2011-08-14 22:39:00,0
378,jane****,영화정말 잘 만들었어요>< 감동ㅠㅠㄱㄱ,10,0,0,2011-08-14 17:32:00,0
379,wint****,뻔하고 그저그런 영화일것 같았는데.. 지루하지 않고 괜찮았다..,8,0,0,2011-08-14 00:47:00,0
380,goso****,멋지고 감동적임...,10,0,0,2011-08-13 00:06:00,0
381,bsuu****,6점은 됩니다,6,0,0,2011-08-12 18:32:00,0
382,choi****,으어 ㅠㅠ 너무 감동적임.....,10,0,0,2011-08-12 15:22:00,0
383,ehdr****,아 이거 보고 존내 울었음 ㅋㅋ,10,0,0,2011-08-12 13:10:00,0
384,aa65****,ㅋㅋ 밑에분들 뭐임? 시각장애가 아니라 청각장애입니다 앜ㅋㅋ,10,0,0,2011-08-11 18:16:00,0
385,mj06****,비록 장애인이지만 노력하는 모습이 대단한 감동적인 영화이다.,9,0,0,2011-08-10 12:50:00,0
386,ksg4****,시각장애인들 화이팅,9,0,0,2011-08-10 10:00:00,0
387,yen4****,시각장예인들이 소리를 지르는 장면이 감동적 이였다,10,0,0,2011-08-09 11:58:00,0
388,xozh****,물집터지도록 공안던져 보고 개돼지나보는 영화라 한놈 니미뽕이다,10,0,0,2011-08-09 05:35:00,0
389,onez****,어디서 본 것 같지만 고딴거 필요없고 감동이다!,9,0,0,2011-08-08 20:31:00,0
390,scar****,감동적이었습니다,10,0,0,2011-08-08 10:45:00,0
391,anna****,참감동적이였습니다ㅠㅠ,10,0,0,2011-08-07 19:26:00,0
392,rlaw****,울고싶다,10,0,0,2011-08-07 17:27:00,0
393,ssam****,상당히 감동적이애요 게다가 이게 실화라니그래도약간아쉬운점들이눈애보이내요,8,0,0,2011-08-07 12:17:00,0
394,assd****,어제보고잤는데 가슴을 울리게하네요.ㅎㅎ,10,0,0,2011-08-07 08:03:00,0
395,cyfr****,감동 감동 다만 그래도 좋은점수많이 주기는..어쨋건 감동,7,0,0,2011-08-07 06:00:00,0
396,rotj****,찡한 감동과 웃음.. 간만에 좋은 영화를 봤다!!!,10,0,0,2011-08-06 23:17:00,0
397,grox****,굿~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~한국영화재밌어,10,0,0,2011-08-06 18:43:00,0
398,iamy****,대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박,10,0,0,2011-08-06 10:21:00,0
399,gyrm****,실화인줄 몰랏는데 실화라는말에 10점 주고 갑니다^^,10,0,0,2011-08-05 07:22:00,0
400,whru****,20분보면 전개밑 결말이 다 나온다. 취지는 좋으니 7점,7,0,0,2011-08-01 20:15:00,0
401,love****,"큰 감동이나 여운은 없다, 볼만하지만 영화에 깊은 영혼이 느껴지지 않아 아쉽다",7,0,0,2011-08-01 07:44:00,0
402,o162****,너무너무감동적ㅠㅠ실화라그런지가슴에더와닿네요^^비방하는사람들은감정이없나보네요,10,0,0,2011-07-31 18:00:00,0
403,gusd****,가슴을울리네요ㅋㅋㅋ이런영화조아요ㅋㅋ,10,0,0,2011-07-31 01:30:00,0
404,ungz****,겉은 뻔하지만 속에서 재밌는 것을 찾을 수 있었다.,7,0,0,2011-07-31 00:20:00,0
405,hspj****,저 영화보면서 운적은 이번이 첨이네요~정말 감동적이였어요..,10,0,0,2011-07-30 22:55:00,0
406,rose****,좋아요,8,0,0,2011-07-30 01:12:00,0
407,pron****,가슴깊이감동이느껴지는영화,10,0,0,2011-07-29 19:16:00,0
408,powe****,가슴속 뜨거워지는 얘기들,9,0,0,2011-07-28 21:53:00,0
409,aset****,정재영의 사람 냄새 나는 이런 영화가 좋다!,8,0,0,2011-07-28 16:53:00,0
410,medg****,감동적인 영화...,8,0,0,2011-07-28 15:59:00,0
411,rlax****,마지막에 서로 미안하다고 할때 많이 슬프더군요. 볼만한 영화네요 ^^,9,0,0,2011-07-28 05:39:00,0
412,alsx****,배우들의 연기도 좋았고 실화니까 더 감명깊었다.하지만 마지막에 사랑이야기...아쉽다,9,0,0,2011-07-26 14:00:00,0
413,lona****,볼만함.,9,0,0,2011-07-26 01:58:00,0
414,dhtm****,눈물이 주룩주룩,10,0,0,2011-07-26 00:59:00,0
415,time****,"긴 러닝타임에도 불구하고, 이야기를 제대로 그려내지 못했다.",7,0,0,2011-07-25 03:35:00,0
416,2msw****,한국남자의 눈물이 아깝지않는 영화다.,10,0,0,2011-07-24 23:53:00,0
